Title,Authors,Pages,Access,URL,Abstract
The Sight-Aesthetic Value of the Underwater Landscapes of Lakes in the Context of Exploration Tourism,"Dynowski, Piotr; Źróbek-Sokolnik, Anna; Czaplicka, Marta; Senetra, Adam",pp. 89-97(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000002/art00009;jsessionid=15l8nrpmssdkp.x-ic-live-02,"The aim of the study is to identify factors affecting the sight-aesthetic value of the underwater landscapes of lakes for the purposes of exploration tourism. The reason for undertaking this topic is the lack of such studies for inland water bodies. The results will contribute to expanding and supplementing the knowledge on the assessment of the sight-aesthetic attractiveness of landscapes and fill gaps in knowledge about the underwater landscapes of lakes. The questionnaire survey implemented the direct comparison method described by Kendall (Kendall, M. G. 1970.Rank Correlation Methods. Charles Griffin and Co: Glasgow, Scotland). According to respondents, animals and submerged anthropogenic elements are the most visually attractive in an aquatic environment The results obtained are the reason for conducting further research and developing the methodology for the assessment of the sight-aesthetic value of inland bodies of water based on the experience of terrestrial landscape researchers."
Crop Monitoring System Using MODIS Time-Series Data for Within-Season Prediction of Yield and Production of US Corn and Soybeans,"Sakamoto, Toshihiro",pp. 99-119(21),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000002/art00010;jsessionid=15l8nrpmssdkp.x-ic-live-02,"In terms of contribution to global food security, this study aimed to build a crop monitoring system for within-season yield prediction of US corn and soybeans by using the Moderate Resolution Imaging Spectroradiometer (time-series data, which consists of three essential core algorithms (crop phenology detection, early crop classification, and crop yield prediction methods)). Within-season predictions for 2018–2022 were then made to evaluate the perfor- mance of the proposed system by comparing it with the United States Department of Agriculture's (USDA's) monthly forecasts and the fixed statistical data. The absolute percentage errors of the proposed system for predicting national-level yield and production were less than 5% for all simulation years as of day of year (DOY) 279. The prediction accuracy as of DOY 247 and DOY 279 were comparable to the USDA's forecasts. The proposed system would enable us to make a comprehensive understanding about overview of US corn and soybean crop condition by visualizing detail spatial pattern of good- or poor harvest regions on a within-season basis."
A Few-Shot Semi-Supervised Learning Method for Remote Sensing Image Scene Classification,"Zhu, Yuxuan; Li, Erzhu; Su, Zhigang; Liu, Wei; Samat, Alim; Liu, Yu",pp. 121-125(5),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000002/art00011;jsessionid=15l8nrpmssdkp.x-ic-live-02,"Few-shot scene classification methods aim to obtain classification discriminative ability from few labeled samples and has recently seen substantial advancements. However, the current few-shot learning approaches still suffer from overfitting due to the scarcity of labeled samples. To this end, a few-shot semi-supervised method is proposed to address this issue. Specifically, semi-supervised learning method is used to increase target domain samples; then we train multiple classification models using the augmented samples. Finally, we perform decision fusion of the results obtained from the multiple models to accomplish the image classification task. According to the experiments conducted on two real few-shot remote sensing scene datasets, our proposed method achieves significantly higher accuracy (approximately 1.70% to 4.33%) compared to existing counterparts."
Terrain Complexity and Maximal Poisson-Disk Sampling-Based Digital Elevation Model Simplification,"Dong, Jingxian; Ming, Fan; Kabika, Twaha; Jiang, Jiayao; Zhang, Siyuan; Chervan, Aliaksandr; Natallia, Zhukouskaya; Hou, Wenguang",pp. 13-20(8),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000001/art00007;jsessionid=1qdsoclrrqjs9.x-ic-live-01,"With the rapid development of lidar, the accuracy and density of the Digital Elevation Model (DEM) point clouds have been continuously improved. However, in some applications, dense point cloud has no practical meaning. How to effectively sample from the dense points and maximize the preservation of terrain features is extremely important. This paper will propose a DEM sampling algorithm that utilizes terrain complexity and maximal Poisson-disk sampling to extract key feature points for adaptive DEM sampling. The algorithm estimates terrain complexity based on local terrain variation and prioritizes points with high complexity for sampling. The sampling radius is inversely proportional to terrain complexity, while ensuring that points within the radius of accepted samples are not considered new samples. This way makes more points of concern in the rugged regions. The results show that the proposed algorithm has higher global accuracy than the classic six sampling methods."
I2-FaçadeNet: An Illumination-invariant Façade Recognition Network Leveraging Sparsely Gated Mixture of Multi-color Space Experts for Aerial Oblique Imagery,"Huang, Shengzhi; Hu, Han; Zhu, Qing",pp. 21-31(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000001/art00008;jsessionid=1qdsoclrrqjs9.x-ic-live-01,"Façade image recognition under complex illumination conditions is crucial for various applications, including urban three-dimensional modeling and building identification. Existing methods relying solely on Red-Green-Blue (RGB) images are prone to texture ambiguity in complex illumination environments. Furthermore, façades display varying orientations and camera viewing angles, resulting in performance issues within the RGB color space. In this study, we introduce an illumination-invariant façade recognition network (I2-FaçadeNet) that leverages sparsely gated multi-color space experts for enhanced façade image recognition in challenging illumination environments. First, RGB façade images are converted into multi-color spaces to eliminate the ambiguous texture in complex illumination. Second, we train expert networks using separate channels of multi-color spaces. Finally, a sparsely gated mechanism is introduced to manage the expert networks, enabling dynamic activation of expert networks and the merging of results. Experimental evaluations leveraging both the International Society for Photogrammetry and Remote Sensing benchmark data sets and the Shenzhen data sets reveal that our proposed I2-FaçadeNet surpasses various depths of ResNet in façade recognition under complex illumination conditions. Specifically, the classification accuracy for poorly illuminated façades in Zurich improves by nearly 8%, while the accuracy for over-illuminated areas in Shenzhen increases by approximately 3%. Moreover, ablation studies conducted on façade images with complex illumination indicate that compared to traditional RGB-based ResNet, the proposed network achieves an accuracy improvement of 3% to 4% up to 100% for overexposed images and an accuracy improvement of 3% to 10% for underexposed images."
Development of Soil-Suppressed Impervious Surface Area Index for Automatic Urban Mapping,"Javed, Akib; Shao, Zhenfeng; Ara, Iffat; Ahmad, Muhammad Nasar; Huq, Md.Enamul; Saleem, Nayyer; Karim, Fazlul",pp. 33-43(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000001/art00009;jsessionid=1qdsoclrrqjs9.x-ic-live-01,"Expanding urban impervious surface area (ISA) mapping is crucial to sustainable development, urban planning, and environmental studies. Multispectral ISA mapping is challenging because of the mixed-pixel problems with bare soil. This study presents a novel approach using spectral and temporal information to develop a Soil-Suppressed Impervious Surface Area Index (SISAI) using the Landsat Operational Land Imager (OLI) data set, which reduces the soil but enhances the ISA signature. This study mapped the top 12 populated megacities using SISAI and achieved an over-all accuracy of 0.87 with an F1-score of 0.85. It also achieved a higher Spatial Dissimilarity Index between the ISA and bare soil. However, it is limited by bare gray soil and shadows of clouds and hills. SISAI encourages urban dynamics and inter-urban compari- son studies owing to its automatic and unsupervised methodology."
Dual-branch Branch Networks Based on Contrastive Learning for Long-Tailed Remote Sensing,"Zhang, Lei; Peng, Lijia; Xia, Pengfei; Wei, Chuyuan; Yang, Chengwei; Zhang, Yanyan",pp. 45-53(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000001/art00010;jsessionid=1qdsoclrrqjs9.x-ic-live-01,"Deep learning has been widely used in remote sensing image classification and achieves many excellent results. These methods are all based on relatively balanced data sets. However, in real-world scenarios, many data sets belong to the long-tailed distribution, resulting in poor performance. In view of the good performance of contrastive learning in long-tailed image classification, a new dual-branch fusion learning classification model is proposed to fuse the discriminative features of remote sensing images with spatial data, making full use of valuable image representation information in imbalance data. This paper also presents a hybrid loss, which solves the problem of poor discrimination of extracted features caused by large intra-class variation and inter-class ambiguity. Extended experiments on three long-tailed remote sensing image classification data sets demonstrate the advantages of the proposed dual-branch model based on contrastive learning in long-tailed image classification."
Comparison of 3D Point Cloud Completion Networks for High Altitude Lidar Scans of Buildings,"Kulawiak, Marek",pp. 55-64(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2024/00000090/00000001/art00011;jsessionid=1qdsoclrrqjs9.x-ic-live-01,"High altitude lidar scans allow for rapid acquisition of big spatial data representing entire city blocks. Unfortunately, the raw point clouds acquired by this method are largely incomplete due to object occlusions and restrictions in scanning angles and sensor resolution, which can negatively affect the obtained results. In recent years, many new solutions for 3D point cloud completion have been created and tested on various objects; however, the application of these methods to high-altitude lidar point clouds of buildings has not been properly investigated yet. In the above context, this paper presents the results of applying several state-of-the-art point cloud completion networks to various building exteriors acquired by simulated airborne laser scanning. Moreover, the output point clouds generated from partial data are compared with complete ground-truth point clouds. The performed tests show that the SeedFormer network trained on the ShapeNet-55 data set provides promising shape completion results."
IMU and Bluetooth Data Fusion to Achieve Submeter Position Accuracy in Indoor Positioning,"Acar, Ugur",pp. 735-740(6),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000012/art00006;jsessionid=7h4n6okbfj0be.x-ic-live-02,"Indoor navigation applications have become widespread in recent years with the ability of mobile phones which determine the position. Due to the inefficiency of global positioning system (GPS) indoors, other positioning methods have been developed based on local networks using technologies such as Bluetooth, wireless networks, ultra-wideband signals, ultrasonic signals, and radio frequency identification modules. Various technologies yield high or medium accuracy. Combining data from multiple sources via fusion enhances location precision. In this study, indoor positions were estimated using trilateration with Bluetooth devices, and the accuracy was improved by applying filters to the data from inertial measurement unit (IMU) sensors on the phone. As a result of combining Bluetooth and IMU data with data fusion, submeter accuracy was achieved. The results obtained were tested at Yildiz Technical University-Istanbul Türkiye. It was determined that 92% of the data was obtained with submeter accuracy."
Rice Identification Under Complex Surface Conditions with CNN and Integrated Remote Sensing Spectral-Temporal-Spatial Features,"Liu, Tianjiao; Duan, Sibo; Chen, Jiankui; Zhang, Li; Li, Dong; Li, Xuqing",pp. 741-752(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000012/art00007;jsessionid=7h4n6okbfj0be.x-ic-live-02,"Accurate and effective rice identification has great significance for the sustainable development of agricultural management and food security. This paper proposes an accurate rice identification method that can solve the confused problem between fragmented rice fields and the surroundings in complex surface areas. The spectral, temporal, and spatial features extracted from the created Sentinel-2 time series were integrated and collaboratively displayed in the form of visual images, and a convolutional neural network model embedded with integrated information was established to further mine the key information that distinguishes rice from other types. The results showed that the overall accuracy, precision, recall, and F1-score of the proposed method for rice identification reached 99.4%, 99.5%, 99.5%, and 99.5%, respectively, achieving a better performance than the support vector machine classifier. Therefore, the proposed method can effectively reduce the confusion between rice and other types and accurately extract rice distribution information under complex surface conditions."
Combination of Terrestrial Laser Scanning and Unmanned Aerial Vehicle Photogrammetry for Heritage Building Information Modeling: A Case Study of Tarsus St. Paul Church,"Fidan, Şafak; Ulvi, Ali; Yiğit, Abdurahman Yasin; Hamal, Seda Nur Gamze; Yakar, Murat",pp. 753-760(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000012/art00008;jsessionid=7h4n6okbfj0be.x-ic-live-02,Cultural heritage building information modeling (HBIM) is an emerging process allowing us to reconstruct built heritage virtually. The data of a digitally documented cultural heritage building offers significant advantages as it is accessible and modifiable by all professionals involved in the same or different projects. The most important factor affecting the accuracy and precision of the HBIM model is the ability to collect complete and accurate information about the physical structure. Combining terrestrial laser scanning (TLS) and unmanned aerial vehicle (UAV) photogrammetry point clouds is one of the most efficient ways to capture accurate digital data on the building. This study provides the foundation for creating an HBIM model for cultural heritage the coupling of spatial data with TLS and UAV. This paper aims to generate synergy between TLS and UAV point cloud data and ensure that the spatial database contains sufficient data to model historical objects with HBIM tendencies.
"Quantifying Impacts of Regional Multiple Factors on Spatiotemporal the Mechanisms for Spatio-temporal changes of Net Primary Vegetation Productivity and Net Ecosystem Productivity: An Example in the Jianghuai River Basin, China","Chen, Huimin; Wang, Benlin; Zheng, Liangfeng; Shahtahmassebi, ZhengAmirReza",pp. 761-771(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000012/art00009;jsessionid=7h4n6okbfj0be.x-ic-live-02,"Despite much valuable research on the mechanisms for spatio-temporal changesof net primary vegetation productivity (NPP) and net ecosystem productivity (NEP), there is a paucity of information on assessing impacts of regional multiple factors on spatiotemporal researchs of NPP and NEP in the complex environment. This study attempts to bridge this information gap using the Jianghuai Basin in China as a case study. Using a field campaign, remotely sensed imagery, socioeconomic data, and meteorological parameters, we developed a framework based on the Carnegie‐Ames‐Stanford Approach (CASA) model, correlation technique, trend analysis, and landscape metrics to measure spatiotemporal changes in NPP and NEP from 2001 to 2018. The derived changes were then linked to regional multiple factors including climate, landscape factors, human activity, and land use change. The results of the research can provide a scientific basis for vegetation evaluation, ecosystem assessment, and other aspects of the region."
Identification of Critical Urban Clusters for Placating Urban Heat Island Effects over Fast-Growing Tropical City Regions: Estimating the Contribution of Different City Sizes in Escalating UHI Intensity,"Dutta, Kanaya; Basu, Debolina; Agrawal, Sonam",pp. 667-677(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000011/art00006;jsessionid=um4ifh4voly3.x-ic-live-01,"The incessant rise of artificial surfaces has increased the temperatures of cities, distressing urban health and sustainability. Fast-growing tropical cities particularly call for an understanding of this phenomenon, known as the urban heat island (UHI). The present study was conducted to detect UHI dynamics over the National Capital Region of India. Stretching over more than 32 000 km2, this region consists of urban centers of varying sizes. Landsat thermal bands were processed to extract temperature patterns between 1999 and 2019. Urban climate change was prominent, as a 2349-km2expansion in UHI area was spotted. Urban clusters of different sizes were demarcated by applying the k-nearest neighbor algorithm on the normalized difference building index maps. This empirical analysis helped to form a logarithmic relation between city size and UHI intensity. Observed results set a framework to assess the thermal environment of numerous urban centers from any tropical country. UHI intensity values for various city sizes were computed, as they were crucial to decide the outdoor comfort zones based on the base temperature conditions of other cities. Further, the critical zones in each urban cluster were identified using the vegetation index, and scopes of landscaping were suggested based on the observed building morphologies of different local climate zones."
A Novel Object Detection Method for Solid Waste Incorporating a Weighted Deformable Convolution,"Xu, Xiong; Cheng, Tao; Zhao, Beibei; Wang, Chao; Tong, Xiaohua; Feng, Yongjiu; Xie, Huan; Jin, Yanmin",pp. 679-689(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000011/art00008;jsessionid=um4ifh4voly3.x-ic-live-01,"Rapid detection of solid waste with remote sensing images is of great significance for environmental protection. In recent years, deep learning-based object detection methods have been widely studied. In contrast to regular objects such as airplanes or buildings, solid wastes commonly h ave arbitrary shapes with difficult‐to‐distinguish boundaries. In this study, a solid waste detection network with a weighted deformable convolution and a global context block based on Feature Pyramid Network (FPN) model was proposed. The designed feature extraction structure can help to enhance the boundary and shape features of solid waste. The effectiveness of the proposed method was verified on the well-known DetectIon in Optical Remote sensing images data set and further on a solid waste data set, which was collected by the authors manually. The experimental results show that the proposed method outperforms other traditional object detection methods and a maximum improvement of 5.27% was obtained compared to the FPN method."
An Integrated Approach for Wildfire Photography Telemetry using WRF Numerical Forecast Products,"Tan, Ling; Ma, Xuelan",pp. 691-701(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000011/art00009;jsessionid=um4ifh4voly3.x-ic-live-01,"Forest fire detection using machine vision has recently emerged as a hot research topic. However, the complexity of background information in smoke images often results in deep learning models losing crucial details while capturing smoke image features. To address this, we present a detection algorithm called Multichannel Smoke YOLOv5s (MCSYOLOv5s). This algorithm comprises a smoke flame detection module, multichannel YOLOv5s (MC‐YOLOv5s), and a smoke cloud classification module, Smoke Classification Network (SCN). MC‐YOLOv5s uses a generative confrontation structure to design a dual‐channel feature extraction network and adopts a new feature cross-fusion mechanism to enhance the smoke feature extraction ability of classic YOLOv5s. The SCN module combines Weather Research and Forecasting numerical forecast results to classify smoke and clouds to reduce false positives caused by clouds. Experimental results demonstrate that our proposed forest fire monitoring method, MCS‐YOLOv5s, achieves higher detection accuracy of 95.17%, surpassing all comparative algorithms. Moreover, it effectively reduces false alarms caused by clouds."
A Powerful Correspondence Selection Method for Point Cloud Registration Based on Machine Learning,"Tao, Wuyong; Xu, Dong; Chen, Xijiang; Tan, Ge",pp. 703-712(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000011/art00010;jsessionid=um4ifh4voly3.x-ic-live-01,"Correspondence selection is an indispensable process in point cloud registration. The success of point cloud registration largely depends on a good correspondence selection method. For this purpose, a novel correspondence selection method is proposed in this paper. First, two geometric constraints, one of which is proposed in this paper, are used to compute the compatibility score between two correspondences. Then, the feature vectors of the correspondences are constructed according to the compatibility scores between the correspondence and others. A support vector machine classifier is trained to classify the correct and incorrect correspondences by using the feature vectors. The experimental results demonstrate that our method can choose the right correspondences well and get high precision and F-score performance. Also, our method has the best robustness to noise, pointdensity variation, and partial overlap compared to the other methods."
Self-Calibration of the Stereo Vision System on the Chang’E-5 Probe Based on Images and Robot Arm Footprints,"Zhang, Shuo; Zheng, Yanhong; Chen, Liping; Ma, Youqing; Hu, Bo; Gu, Zheng; Deng, Xiangjin; Liu, Shaochuang",pp. 713-719(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000011/art00011;jsessionid=um4ifh4voly3.x-ic-live-01,"Self-calibration method for the stereo vision system of the Chang’E-5 probe is proposed. The footprints left by the robot arm after touching the ground are regarded as the lunar control points. A stereo constraint is proposed, and a combined adjustment model is established. The accuracy of the proposed method is verified by Earth-based and lunar experiments. In the Earth-based experiment, the proposed method obtained a 3.18 mm average positioning error in 50 sets of tests, the average residual error of nine footprints was 0.45 pixels, and the unit weight mean square error of Moncam B was 0.181 pixels. In the lunar experiment, the proposed method obtained a 3.22 mm average positioning error in 50 sets of tests, and the unit weight mean-square error of Moncam B was 0.172 pixels. The experimental results show that the proposed method provides high accuracy and stability."
Mapping Lotus Wetland Distribution with the Phenology Normalized Lotus Index Using SAR Time-Series Imagery and the Phenology-Based Method,"Wang, Sheng; Wu, Taixia; Shen, Qiang",pp. 601-611(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000010/art00006;jsessionid=88gli7sf70b4o.x-ic-live-02,"Lotus wetland is a type of wetland that can efficiently purify water. Therefore, rapid and accurate remote sensing monitoring of the distribution of lotus wetland has great significance to their conservation and the promotion of a sustainable and healthy development of ecosystems. The phenology-based method has proven effective in mapping some different types of wetlands. However, because of the serious absence of remote sensing data caused by cloud coverage and the differences in the phenological rhythms of lotus wetlands in different areas, achieving high-precision mapping of different regions using a unified approach is a challenge. To address the issue, this article proposes a Phenology Normalized Lotus Index (PNLI) model that combines SAR time-series imagery and the phenology-based method. The results of this study demonstrate that the PNLI model shows good applicability in different areas and has high mapping accuracy. The model can map the lotus wetland distribu tion in large areas quickly and simultaneously with high precision."
The FABDEM Outperforms the Global DEMs in Representing Bare Terrain Heights,"Osama, Nahed; Shao, Zhenfeng; Freeshah, Mohamed",pp. 613-624(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000010/art00007;jsessionid=88gli7sf70b4o.x-ic-live-02,"Many remote sensing and geoscience applications require a high-precision terrain model. In 2022, the Forest And Buildings removed Copernicus digital elevation model (FABDEM) was released, in which trees and buildings were removed at a 30 m resolution. Therefore, it was necessary to make a comprehensive evaluation of this model. This research aims to perform a qualitative and quantitative analysis of fabdem in comparison with the commonly used global dems. We investigated the effect of the terrain slope, aspect, roughness, and land cover types in causing errors in the topographic representation of all dems. The fabdem had the highest overall vertical accuracy of 5.56 m. It was the best dem in representing the terrain roughness. The fabdem and Copernicus dem were equally influenced by the slopes more than the other models and had the worst accuracy of slope representation. In the tree, built, and flooded vegetation areas of the fabdem, the mean errors in elevation have been reduced by approximately 3.34 m, 1.26 m and 1.55 m, respectively. Based on Welch's t-test, there was no significant difference between fabdem and Copernicus dem elevations. However, the slight improvements in the fabdem make it the best filtered dem to represent the terrain heights over different land cover types."
Evaluating Surface Mesh Reconstruction Using Real Data,"Marchand, Yanis; Caraffa, Laurent; Sulzer, Raphael; Clédat, Emmanuel; Vallet, Bruno",pp. 625-638(14),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000010/art00008;jsessionid=88gli7sf70b4o.x-ic-live-02,"Surface reconstruction has been studied thoroughly, but very little work has been done to address its evaluation. In this article, we propose new visibility-based metrics to assess the completeness and accuracy of three-dimensional meshes based on a point cloud of higher accuracy than the one from which the reconstruction has been computed. We use the position from which each high-quality point has been acquired to compute the corresponding ray of free space. Based on the intersections between each ray and the reconstructed surface, our metrics allow evaluating both the global coherency of the reconstruction and the accuracy at close range. We validate this evaluation protocol by surveying several open-source algorithms as well as a piece of licensed software on three data sets. The results confirm the relevance of assessi ng local and global accuracy separately since algorithms sometimes fail at guaranteeing both simultaneously. In addition, algorithms making use of sensor positions perform better than the ones relying only on points and normals, indicating a potentially significant added value of this piece of information. Our implementation is available at https://github.com/umrlastig/SurfaceReconEval."
Different Urbanization Levels Lead to Divergent Responses of Spring Phenology,"Dang, Chaoya; Shao, Zhenfeng; Huang, Xiao; Cheng, Gui; Qian, Jiaxin",pp. 639-651(13),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000010/art00009;jsessionid=88gli7sf70b4o.x-ic-live-02,"Urban vegetation phenology is important for understanding the relationship between human activities on urban ecosystems and carbon cycle. The relationship between urban and rural vegetation phenology and environmental and meteorological factors were studied across urban-rural gradients. However, the relationship of intra-urban urbanization intensity (UI) gradients on vegetation at the start of season (SOS) is unclear. Here, we used remote sensing data to quantitatively assess the relationship of vegetation SOS to UI gradients at mid-high latitudes in the northern hemisphere. The results showed that urban area vegetation SOS widely presented earlier than for rural area vegetation. Across the cities we investigated the extent UI gradient was prevalent as a threshold (33.2% ± 2.3%) of surface temperature to SOS advance enhancement and offset. At low urbanization enhanced surface temperature on sos advances, while at high urbanization offset surface temperature on SOS advances. Overall, UI demonstrated a nonlinear relationship with sos. The results of this study suggest that there may be thresholds of impact on vegetation SOS in future global climate and environment change processes, where opposite effects can occur below and above thresholds."
Effect of Latitude As a Significant Element on the Results of Direct UTM Coordinates Transformation Method,"Jassim, Mohammed Anwer; Mohammed, Darin Mohammed Tofiq",pp. 533-536(4),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000009/art00005;jsessionid=143v7oaujw2f.x-ic-live-02,"The transformation of global navigation satellite systems coordi- nates between any two datums represents a vital procedure. Although the geocentric coordinates (X, Y, Z) of two datums can be trans- formed using the 7-parameters method, the conversion of Universal Transverse Mercator (UTM) projected coordinates (E, N) between two systems cannot be applied with the same procedure. However, see Jassim (2022), which discusses a method that allows the transformation between any two datums using the utm projected coordinates directly regarding the variation of the datum's semi-major axis and the eccentricity. The results of the evaluation of this method show that there is a significant shift in the transformed coordinates due to the imperfection of the used algorithm. While this research suggests a modification in the previous algorithm by adding the latitude's variation as a third significant factor besides the other two variations (∂a, ∂e2, and Δ), the suggested modification gives a high decline in the uncertainty of the position values. Furthermore, it takes a homogenous fixed limit for different places over Iraqi territory."
CFAR Edge Detection Using Hysteresis Thresholding for Polarimetric SAR Imagery,"Niu, Chaoyang; Lu, Wanjie; Liu, Wei; Hu, Tao; Wang, Shiju; Wu, Yajie",pp. 537-545(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000009/art00006;jsessionid=143v7oaujw2f.x-ic-live-02,"Edge detection is highly susceptible to streaking caused by speckles in polarimetric synthetic aperture radar (PolSAR) imagery. In this article, we address hysteresis thresholding for suppress streaking in PolSAR's edge detection. As an example, an approach is suggested by combining the constant false alarm ratio (CFAR) detector and the hysteresis thresholding. After thinning edges obtained by the CFAR detector, the hysteresis thresholding is employed to reduce edge streaking, which is caused by abundant speckles. A ratio of the high to the low threshold Pfain the hysteresis thresholding is pointed out for linking edges. Experiments are carried out on both simulated and real PolSAR data sets, and the results reveal that hysteresis thresh- olding obviously promotes the performance of the CFAR detector."
Leveraging NAIP Imagery for Accurate Large-Area Land Use/land Cover Mapping: A Case Study in Central Texas,"Subedi, Mukti Ram; Portillo-Quintero, Carlos; Kahl, Samantha S.; McIntyre, Nancy E.; Cox, Robert D.; Perry, Gad",pp. 547-560(14),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000009/art00007;jsessionid=143v7oaujw2f.x-ic-live-02,"Large-area land use land cover (LULC) mapping using high-resolution imagery remains challenging due to radiometric differences between scenes, the low spectral depth of the imagery, landscape heterogeneity, and computational limitations. Using a random forest (RF)- supervised machine-learning algorithm, we present a geographic object-based image analysis approach to classifying a large mosaic of 220 National Agriculture Imagery Program orthoimagery into lulc categories. The approach was applied in central Texas, USA, covering over 6000 km2. We generated 36 variables for each object and accounted for spatial structures of sample data to determine the distance at which samples were spatially independent. The final rf model produced 94.8% accuracy on independent stratified random samples. In addition, vegetation and water indices, the mean and standard deviation of principal components, and texture features improved classification accuracy. This study demonstrates a cost-effective way of producing an accurate multi-class land use/land cover map using high-spatial/low-spectral resolution orthoimagery."
DORSL-FIN: A Self-supervised Neural Network for Recovering Missing Bathymetry from ICESat-2,"Corcoran, Forrest; Parrish, Christopher E.",pp. 561-575(15),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000009/art00008;jsessionid=143v7oaujw2f.x-ic-live-02,"Bathymetric data, comprising elevations of submerged surfaces (e. g., seafloor or lake bed), constitute a critical need for a wide range of science and application focus areas, such as safety of marine navi- gation, benthic habitat mapping, flood inundation modeling, and coastal engineering. Over the past decade, the availability of near- shore bathymetric data has increased dramatically due to advances in satellite-derived bathymetry (SDB). One notable advance occurred with the 2018 launch of NASA's Ice, Cloud, and land Elevation Satellite 2 (ICESat-2), carrying the Advanced Topographic Laser Altimeter System (ATLAS). However, much like other Earth observing satellites, ATLAS is often hampered by obstructions, such as clouds, which block the sensor's view of the Earth's surface. In this study, we introduce the Deep Occlusion Recovery of Satellite Lidar From ICESat-2 Network (DORSL-FIN) to recover partially occluded bathymetric profiles. We show that DORSL-FIN is able to accurately recover occluded bathymetry and outperforms other methods of interpolation."
Edge Detection Method for High-Resolution Remote Sensing Imagery by Combining Superpixels with Dual-Threshold Edge Tracking,"Liu, Yanxiong; Dong, Zhipeng; Feng, Yikai; Chen, Yilan; Yang, Long",pp. 469-476(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000008/art00006;jsessionid=3xn71wx7otpm.x-ic-live-03,"Edge detection in high-spatial-resolution remote sensing images (HSRIs ) is a key technology for automatic extraction, analysis, and understanding of image information. With respect to the problem of fake edges in image edge detection caused by image noise and the phenomenon of the same class objects reflecting different spectra, this article proposes a novel edge detection method for HSRIs by combin- ing superpixels with dual-threshold edge tracking. First, the image is smoothed using the simple linear iterative clustering algorithm to eliminate the influence of image noise and the phenomenon of the same class objects reflecting different spectra on image edge detec - tion. Second, initial edge detection results of the image are obtained using the dual-threshold edge tracking algorithm. Finally, the initial image edge detection results are post-processed by removing the burrs and extracting skeleton lines to obtain accurate edge detection results. The experimental results confirm that the proposed method outperforms the others and can obtain smooth, continuous, and single-pixel response edge detection results for HSRIs ."
