Journal Title,Publisher Name,Link to Journal
Journal of Gay & Lesbian Social Services,"Routledge, part of the Taylor & Francis Group",/content/routledg/wgls20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Gender Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjgs;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of General Psychology, The","Routledge, part of the Taylor & Francis Group",/content/routledg/gen;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Genetic Engineering and Biotechnology,Directory of Open Access Journals,/content/doaj/1687157x;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Genetic Psychology, The","Routledge, part of the Taylor & Francis Group",/content/routledg/gnt;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Genocide Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjgr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Genomes and Exomes,Directory of Open Access Journals,/content/doaj/22535004;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geodetic Science,Directory of Open Access Journals,/content/doaj/20819943;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geography,"Routledge, part of the Taylor & Francis Group",/content/routledg/jog;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geography in Higher Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjgh;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Georgetown University-Qatar Middle Eastern Studies Student Association,Hamad bin Khalifa University Press (HBKU Press),/content/hbkup/23118148;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geoscience,"Routledge, part of the Taylor & Francis Group",/content/routledg/ujge20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geriatric Mental Health,Directory of Open Access Journals,/content/doaj/23489995;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Geriatric Physical Therapy,Wolters Kluwer,/content/wk/jpt;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Gerontological Social Work,"Routledge, part of the Taylor & Francis Group",/content/routledg/wger20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Ginseng Research,Directory of Open Access Journals,/content/doaj/12268453;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Glaucoma,Wolters Kluwer,/content/wk/jglau;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of GLBT Family Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/wgfs20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Analysis,Directory of Open Access Journals,/content/doaj/20411944;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Diaspora & Media,Intellect,/content/intellect/gdm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Entrepreneurship Research,Directory of Open Access Journals,/content/doaj/22287566;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Ethics,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjge20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Fashion Marketing: Bridging Fashion and Marketing,"Routledge, part of the Taylor & Francis Group",/content/routledg/rgfm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Health,Directory of Open Access Journals,/content/doaj/20472978;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Infectious Diseases,Directory of Open Access Journals,/content/doaj/0974777x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Information Technology Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/ugit20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Marketing,"Routledge, part of the Taylor & Francis Group",/content/routledg/wglo20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Mobility,Emerald Group Publishing Limited,/content/mcb/jgm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Operations and Strategic Sourcing,Emerald Group Publishing Limited,/content/mcb/jgoss;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of global policy and governance,Springer Science and Media,/content/ssam/21947740;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Responsibility,Emerald Group Publishing Limited,/content/mcb/jgr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Scholars of Marketing Science: Bridging Asia and the World,"Routledge, part of the Taylor & Francis Group",/content/routledg/rgam20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Governance and Regulation,Directory of Open Access Journals,/content/doaj/22209352;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Government and Politics,Directory of Open Access Journals,/content/doaj/19078374;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Graphic Engineering and Design,Directory of Open Access Journals,/content/doaj/2217379x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Graphic Novels & Comics,"Routledge, part of the Taylor & Francis Group",/content/routledg/com;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Greek Media & Culture,Intellect,/content/intellect/jgmc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Groups in Addiction & Recovery,"Routledge, part of the Taylor & Francis Group",/content/routledg/wgar20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hainan Medical University,Directory of Open Access Journals,/content/doaj/10071237;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Harbin University of Science and Technology,Directory of Open Access Journals,/content/doaj/10072683;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Head Trauma Rehabilitation,Wolters Kluwer,/content/wk/htr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Administration Education,Association of University Programs in Health Administration,/content/aupha/jhae;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health and Pollution,Directory of Open Access Journals,/content/doaj/21569614;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health and Safety at Work,Directory of Open Access Journals,/content/doaj/2251807x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health and Social Sciences,Directory of Open Access Journals,/content/doaj/24992240;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health & Biological Sciences,Directory of Open Access Journals,/content/doaj/23173084;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Care Chaplaincy,"Routledge, part of the Taylor & Francis Group",/content/routledg/whcc20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Communication,Taylor and Francis Ltd,/content/tandf/uhcm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Communication,"Routledge, part of the Taylor & Francis Group",/content/routledg/uhcm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Management & Informatics,Directory of Open Access Journals,/content/doaj/23221097;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Health, Organisation and Management",Emerald Group Publishing Limited,/content/mcb/25;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Sciences,Directory of Open Access Journals,/content/doaj/22327576;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Sciences and Surveillance System,Directory of Open Access Journals,/content/doaj/23452218;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Sciences (Radom),Directory of Open Access Journals,/content/doaj/2300665x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Health Specialties,Directory of Open Access Journals,/content/doaj/24686360;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Health, Sports, and Kinesiology","International Organization for Health, Sports, and Kinesiology (IOHSK)",/content/iohsk/johsk;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Healthcare Engineering,Directory of Open Access Journals,/content/doaj/20402295;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Healthcare Leadership,Directory of Open Access Journals,/content/doaj/11793201;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hebei University of Science and Technology,Directory of Open Access Journals,/content/doaj/10081542;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hematology & Oncology,Directory of Open Access Journals,/content/doaj/17568722;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hepatocellular Carcinoma,Directory of Open Access Journals,/content/doaj/22535969;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Herbal Drugs,Directory of Open Access Journals,/content/doaj/20088884;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of HerbMed Pharmacology,Directory of Open Access Journals,/content/doaj/23455004;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Herbs, Spices & Medicinal Plants",Taylor and Francis Ltd,/content/tandf/whsm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Heritage Tourism,"Routledge, part of the Taylor & Francis Group",/content/routledg/jht;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Higher Education Policy and Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjhe;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Higher Education, The","Routledge, part of the Taylor & Francis Group",/content/routledg/uhej20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Historical Linguistics,John Benjamins Publishing Company,/content/jbp/jhl;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Historical Pragmatics,John Benjamins Publishing Company,/content/jbp/jhp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Historical Research in Marketing,Emerald Group Publishing Limited,/content/mcb/jhrm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Historical Sociolinguistics,De Gruyter,/content/degruyter/jhsl;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of History and Future,Directory of Open Access Journals,/content/doaj/24587672;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of HIV/AIDS & Social Services,"Routledge, part of the Taylor & Francis Group",/content/routledg/whiv20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Homosexuality,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjhm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Horticultural Research,Directory of Open Access Journals,/content/doaj/23005009;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Horticultural Science and Biotechnology, The",Taylor and Francis Ltd,/content/tandf/thsb20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hospital Librarianship,"Routledge, part of the Taylor & Francis Group",/content/routledg/whos20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hospitality and Tourism Technology,Emerald Group Publishing Limited,/content/mcb/jhtt;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hospitality Marketing & Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/jhmm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hospitality & Tourism Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/uhat20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Housing For the Elderly,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjhe20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human,Directory of Open Access Journals,/content/doaj/24765481;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human and Work,Directory of Open Access Journals,/content/doaj/2148967x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Behavior in the Social Environment,"Routledge, part of the Taylor & Francis Group",/content/routledg/whum20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Development,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjhd;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Development and Capabilities,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjhd20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Kinetics,Directory of Open Access Journals,/content/doaj/18997562;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Reproductive Sciences,Directory of Open Access Journals,/content/doaj/09741208;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Resource Costing & Accounting,Emerald Group Publishing Limited,/content/mcb/jhrca;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Resource Management,Directory of Open Access Journals,/content/doaj/13353888;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Resources in Hospitality & Tourism,"Routledge, part of the Taylor & Francis Group",/content/routledg/whrh20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Rights,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjhr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Sciences and Extension,Directory of Open Access Journals,/content/doaj/23255226;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Security,Directory of Open Access Journals,/content/doaj/18353800;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Human Trafficking, Enslavement and Conflict-Related Sexual Violence",Paris Legal Publishers,/content/plp/jhec;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Humanistic and Social Studies,Directory of Open Access Journals,/content/doaj/20676557;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Humanitarian Logistics and Supply Chain Management,Emerald Group Publishing Limited,/content/mcb/jhlscm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Humanity,Directory of Open Access Journals,/content/doaj/23021683;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hunger & Environmental Nutrition,Taylor and Francis Ltd,/content/tandf/when20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hydraulic Research,Taylor and Francis Ltd,/content/tandf/johr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hydrology and Hydromechanics,Directory of Open Access Journals,/content/doaj/0042790x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hydrology: Regional Studies,Directory of Open Access Journals,/content/doaj/22145818;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hymenoptera Research,Directory of Open Access Journals,/content/doaj/10709428;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hypertension,Wolters Kluwer,/content/wk/jhype;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Iberian and Latin American Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjil20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Iberian & Latin American Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjil;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of ICT Research and Applications,Directory of Open Access Journals,/content/doaj/23375787;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Identity and Migration Studies,Directory of Open Access Journals,/content/doaj/18435610;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Illustration,Intellect,/content/intellect/jill;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of IMAB : Annual Proceeding (Scientific Papers),Directory of Open Access Journals,/content/doaj/1312773x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Imaging,Directory of Open Access Journals,/content/doaj/2313433x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Immersion and Content-Based Language Education,John Benjamins Publishing Company,/content/jbp/jicb;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Immigrant & Refugee Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/wimm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Immunoassay and Immunochemistry,Taylor and Francis Ltd,/content/tandf/jii;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Immunotherapy,Wolters Kluwer,/content/wk/jimmu;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Imperial and Commonwealth History,"Routledge, part of the Taylor & Francis Group",/content/routledg/ich;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Inborn Errors of Metabolism and Screening,Directory of Open Access Journals,/content/doaj/23264594;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Academy of Oral Medicine and Radiology,Directory of Open Access Journals,/content/doaj/09721363;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Association of Pediatric Surgeons,Directory of Open Access Journals,/content/doaj/09719261;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Association of Public Health Dentistry,Directory of Open Access Journals,/content/doaj/23195932;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Business Research,Emerald Group Publishing Limited,/content/mcb/jibr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Orthodontic Society,Directory of Open Access Journals,/content/doaj/03015742;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Indian Prosthodontic Society, The",Directory of Open Access Journals,/content/doaj/09724052;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indonesian Applied Economics,Directory of Open Access Journals,/content/doaj/19077947;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indonesian Economy and Business,Directory of Open Access Journals,/content/doaj/20858272;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indonesian Islam,Directory of Open Access Journals,/content/doaj/19786301;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indonesian Tourism and Development Studies,Directory of Open Access Journals,/content/doaj/23553979;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Industrial and Production Engineering,Taylor and Francis Ltd,/content/tandf/tjci21;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Industrial Design and Engineering Graphics,Directory of Open Access Journals,/content/doaj/18433766;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Industrial Engineering and Management,Directory of Open Access Journals,/content/doaj/20138423;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Inequalities and Applications,Directory of Open Access Journals,/content/doaj/1029242x;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Infant, Child, and Adolescent Psychotherapy","Routledge, part of the Taylor & Francis Group",/content/routledg/hicp20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Inflammation,Directory of Open Access Journals,/content/doaj/14769255;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Inflammation Research,Directory of Open Access Journals,/content/doaj/11787031;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information and Organizational Sciences,Directory of Open Access Journals,/content/doaj/18463312;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Information, Communication and Ethics in Society",Emerald Group Publishing Limited,/content/mcb/jices;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Display,Taylor and Francis Ltd,/content/tandf/tjid20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Science Theory and Practice,Directory of Open Access Journals,/content/doaj/22879099;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Systems and Technology Management,Directory of Open Access Journals,/content/doaj/18071775;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Systems Engineering and Business Intelligence,Directory of Open Access Journals,/content/doaj/24432555;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Systems Engineering and Management,Directory of Open Access Journals,/content/doaj/24684376;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjit;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology Case and Application Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/utca20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology Education : Innovations in Practice,Directory of Open Access Journals,/content/doaj/21653151;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology Education : Research,Directory of Open Access Journals,/content/doaj/15479714;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology Management,Directory of Open Access Journals,/content/doaj/20085893;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Information Technology & Politics,"Routledge, part of the Taylor & Francis Group",/content/routledg/witp20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Infrared and Millimeter Waves,Directory of Open Access Journals,/content/doaj/10019014;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Infusion Nursing,Wolters Kluwer,/content/wk/nan;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Innovation in Health Informatics,Directory of Open Access Journals,/content/doaj/20584555;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Innovations and Sustainability,Directory of Open Access Journals,/content/doaj/23678151;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Inonu University Faculty of Education,Directory of Open Access Journals,/content/doaj/13002899;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Insect Biodiversity,Directory of Open Access Journals,/content/doaj/21477612;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Insect Science,Directory of Open Access Journals,/content/doaj/15362442;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Insects as Food and Feed,Wageningen Academic Publishers,/content/wagac/jiff;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of In-service Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjie;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Integrated Care,Emerald Group Publishing Limited,/content/mcb/jica;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Integrative Environmental Sciences,Taylor and Francis Ltd,/content/tandf/ens;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intellectual Capital,Emerald Group Publishing Limited,/content/mcb/250;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intellectual Disabilities and Offending Behaviour,Emerald Group Publishing Limited,/content/mcb/jidob2;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intelligence,Directory of Open Access Journals,/content/doaj/20793200;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intelligence Studies in Business,Directory of Open Access Journals,/content/doaj/2001015x;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intelligent Procedures in Electrical Technology,Directory of Open Access Journals,/content/doaj/23223871;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intelligent Transportation Systems,Taylor and Francis Ltd,/content/tandf/jits;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intercultural Communication & Interactions Research,Peter Lang Academic Publishing Group,/content/plg/jicir;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intercultural Communication Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjic20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intercultural Ethnopharmacology,Directory of Open Access Journals,/content/doaj/21468397;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intercultural Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjis;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Interdisciplinary Voice Studies,Intellect,/content/intellect/jivs;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intergenerational Relationships,"Routledge, part of the Taylor & Francis Group",/content/routledg/wjir20;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Interlibrary Loan,Document Delivery & Electronic Reserve","Routledge, part of the Taylor & Francis Group",/content/routledg/wild20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International and Comparative Education,Directory of Open Access Journals,/content/doaj/22321802;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International and Global Studies,Directory of Open Access Journals,/content/doaj/21580669;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International and Intercultural Communication,"Routledge, part of the Taylor & Francis Group",/content/routledg/jiic;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Clinical Dental Research Organization,Directory of Open Access Journals,/content/doaj/22310754;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Communication,"Routledge, part of the Taylor & Francis Group",/content/routledg/rico20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Consumer Marketing,"Routledge, part of the Taylor & Francis Group",/content/routledg/wicm20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Council on Electrical Engineering,Directory of Open Access Journals,/content/doaj/22348972;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Education in Business,Emerald Group Publishing Limited,/content/mcb/jieb;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Food & Agribusiness Marketing,"Routledge, part of the Taylor & Francis Group",/content/routledg/wifa20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Humanitarian Action,Directory of Open Access Journals,/content/doaj/23643412;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Mobility,Peter Lang Academic Publishing Group,/content/plg/jim;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Trade,Directory of Open Access Journals,/content/doaj/21499748;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Trade & Economic Development,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjte;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Trade Law and Policy,Emerald Group Publishing Limited,/content/mcb/jitlp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Translational Medicine,Directory of Open Access Journals,/content/doaj/22276394;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Wildlife Law & Policy,"Routledge, part of the Taylor & Francis Group",/content/routledg/uwlp;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Internationalization and Localization, The",John Benjamins Publishing Company,/content/jbp/jial;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Internet Commerce,"Routledge, part of the Taylor & Francis Group",/content/routledg/wico20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Internet Services and Information Security,Directory of Open Access Journals,/content/doaj/21822069;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Interpolation and Approximation in Scientific Computing,Directory of Open Access Journals,/content/doaj/21943907;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intervention and Statebuilding,"Routledge, part of the Taylor & Francis Group",/content/routledg/risb20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Investment Compliance,Emerald Group Publishing Limited,/content/mcb/joic;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Accounting and Business Research,Emerald Group Publishing Limited,/content/mcb/jiabr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic and Religious Studies,Directory of Open Access Journals,/content/doaj/25185330;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Architecture,Directory of Open Access Journals,/content/doaj/20862636;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Law and Culture,"Routledge, part of the Taylor & Francis Group",/content/routledg/rilc20;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Marketing,Emerald Group Publishing Limited,/content/mcb/jima;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Monetary Economics and Finance,Directory of Open Access Journals,/content/doaj/24606146;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Island and Coastal Archaeology, The","Routledge, part of the Taylor & Francis Group",/content/routledg/uica20;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Israeli History, The","Routledge, part of the Taylor & Francis Group",/content/routledg/fjih;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Istanbul University Faculty of Dentistry,Directory of Open Access Journals,/content/doaj/21492352;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Italian Cinema & Media Studies,Intellect,/content/intellect/jicms;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Japanese and Korean Cinema,"Routledge, part of the Taylor & Francis Group",/content/routledg/jjkc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Japanese Linguistics,De Gruyter,/content/degruyter/jjl;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Jewish Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/jje;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Kermanshah University of Medical Sciences,Directory of Open Access Journals,/content/doaj/22519068;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Kidney Cancer and VHL,Directory of Open Access Journals,/content/doaj/22035826;jsessionid=dif5jnh30f2q.x-ic-live-02
