Journal Title,Publisher Name,Link to Journal,printISSN,onlineISSN,LatestIssues
"International Journal of Educational Management, The",Emerald Group Publishing Limited,/content/mcb/060;jsessionid=dif5jnh30f2q.x-ic-live-02,0951354X,N/A,"Number 5, 2024"
International Journal of Emergency Services,Emerald Group Publishing Limited,/content/mcb/ijes;jsessionid=dif5jnh30f2q.x-ic-live-02,20470894,N/A,"Number 2, 2024"
International Journal of Emerging Markets,Emerald Group Publishing Limited,/content/mcb/ijoem;jsessionid=dif5jnh30f2q.x-ic-live-02,17468809,N/A,"Number 1, 2024"
International Journal of Energy Sector Management,Emerald Group Publishing Limited,/content/mcb/ijesm;jsessionid=dif5jnh30f2q.x-ic-live-02,17506220,N/A,"Number 5, 2023"
International Journal of Entrepreneurial Behaviour and Research,Emerald Group Publishing Limited,/content/mcb/160;jsessionid=dif5jnh30f2q.x-ic-live-02,13552554,N/A,"Number 9, 2024"
International Journal of Event and Festival Management,Emerald Group Publishing Limited,/content/mcb/ijefm;jsessionid=dif5jnh30f2q.x-ic-live-02,17582954,N/A,"Number 4, 2024"
International Journal of Gender and Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/ijge;jsessionid=dif5jnh30f2q.x-ic-live-02,17566266,N/A,"Number 4, 2024"
International Journal of Health Care Quality Assurance,Emerald Group Publishing Limited,/content/mcb/062;jsessionid=dif5jnh30f2q.x-ic-live-02,09526862,N/A,"Numbers 1-2, 2024"
International Journal of Health Governance,Emerald Group Publishing Limited,/content/mcb/ijhg;jsessionid=dif5jnh30f2q.x-ic-live-02,20594631,N/A,"Number 3, 2024"
International Journal of Housing Markets and Analysis,Emerald Group Publishing Limited,/content/mcb/ijhma;jsessionid=dif5jnh30f2q.x-ic-live-02,17538270,N/A,"Number 5, 2024"
International Journal of Human Rights in Healthcare,Emerald Group Publishing Limited,/content/mcb/ijhrh;jsessionid=dif5jnh30f2q.x-ic-live-02,20564902,N/A,"Number 4, 2023"
"International Journal of Information and Learning Technology, The",Emerald Group Publishing Limited,/content/mcb/ijilt;jsessionid=dif5jnh30f2q.x-ic-live-02,20564880,N/A,"Number 4, 2024"
International Journal of Innovation Science,Emerald Group Publishing Limited,/content/mcb/ijis;jsessionid=dif5jnh30f2q.x-ic-live-02,17572223,N/A,"Number 5, 2024"
International Journal of Intelligent Computing and Cybernetics,Emerald Group Publishing Limited,/content/mcb/ijicc;jsessionid=dif5jnh30f2q.x-ic-live-02,1756378X,N/A,"Number 4, 2024"
International Journal of Intelligent Unmanned Systems,Emerald Group Publishing Limited,/content/mcb/ijius;jsessionid=dif5jnh30f2q.x-ic-live-02,20496427,N/A,"Number 3, 2024"
International Journal of Islamic and Middle Eastern Finance and Management,Emerald Group Publishing Limited,/content/mcb/imefm;jsessionid=dif5jnh30f2q.x-ic-live-02,17538394,N/A,"Number 6, 2024"
International Journal of Law and Management,Emerald Group Publishing Limited,/content/mcb/ijlma;jsessionid=dif5jnh30f2q.x-ic-live-02,1754243X,N/A,"Number 6, 2024"
International Journal of Law in the Built Environment,Emerald Group Publishing Limited,/content/mcb/ijlbe;jsessionid=dif5jnh30f2q.x-ic-live-02,17561450,N/A,"Number 3, 2018"
"International Journal of Leadership in Public Services, The",Emerald Group Publishing Limited,/content/mcb/bjlps;jsessionid=dif5jnh30f2q.x-ic-live-02,17479886,N/A,"Number 4, 2006"
International Journal of Lean Six Sigma,Emerald Group Publishing Limited,/content/mcb/ijlss;jsessionid=dif5jnh30f2q.x-ic-live-02,20404166,N/A,"Number 7, 2024"
"International Journal of Logistics Management, The",Emerald Group Publishing Limited,/content/mcb/ijlm;jsessionid=dif5jnh30f2q.x-ic-live-02,09574093,N/A,"Number 7, 2024"
International Journal of Managerial Finance,Emerald Group Publishing Limited,/content/mcb/291;jsessionid=dif5jnh30f2q.x-ic-live-02,17439132,N/A,"Number 5, 2024"
International Journal of Managing Projects in Business,Emerald Group Publishing Limited,/content/mcb/ijmpb;jsessionid=dif5jnh30f2q.x-ic-live-02,17538378,N/A,"Number 8, 2024"
International Journal of Manpower,Emerald Group Publishing Limited,/content/mcb/016;jsessionid=dif5jnh30f2q.x-ic-live-02,01437720,N/A,"Number 10, 2024"
International Journal of Mentoring and Coaching in Education,Emerald Group Publishing Limited,/content/mcb/ijmce;jsessionid=dif5jnh30f2q.x-ic-live-02,20466854,N/A,"Number 4, 2024"
"International Journal of Migration, Health and Social Care",Emerald Group Publishing Limited,/content/mcb/ijmhsc;jsessionid=dif5jnh30f2q.x-ic-live-02,17479894,N/A,"Number 2, 2024"
International Journal of Numerical Methods for Heat & Fluid Flow,Emerald Group Publishing Limited,/content/mcb/134;jsessionid=dif5jnh30f2q.x-ic-live-02,09615539,N/A,"Number 11, 2024"
International Journal of Operations & Production Management,Emerald Group Publishing Limited,/content/mcb/024;jsessionid=dif5jnh30f2q.x-ic-live-02,01443577,N/A,"Number 13, 2024"
International Journal of Organizational Analysis,Emerald Group Publishing Limited,/content/mcb/ijoa;jsessionid=dif5jnh30f2q.x-ic-live-02,19348835,N/A,"Number 11, 2024"
International Journal of Pervasive Computing and Communications,Emerald Group Publishing Limited,/content/mcb/ijpcc;jsessionid=dif5jnh30f2q.x-ic-live-02,17427371,N/A,"Number 5, 2022"
International Journal of Pharmaceutical and Healthcare Marketing,Emerald Group Publishing Limited,/content/mcb/ijphm;jsessionid=dif5jnh30f2q.x-ic-live-02,17506123,N/A,"Number 4, 2024"
International Journal of Physical Distribution & Logistics Management,Emerald Group Publishing Limited,/content/mcb/005;jsessionid=dif5jnh30f2q.x-ic-live-02,09600035,N/A,"Number 11, 2024"
International Journal of Prisoner Health,Emerald Group Publishing Limited,/content/mcb/ijph;jsessionid=dif5jnh30f2q.x-ic-live-02,17449200,N/A,"Number 4, 2023"
International Journal of Productivity and Performance Management,Emerald Group Publishing Limited,/content/mcb/079;jsessionid=dif5jnh30f2q.x-ic-live-02,17410401,N/A,"Number 9, 2024"
International Journal of Public Leadership,Emerald Group Publishing Limited,/content/mcb/ijpl;jsessionid=dif5jnh30f2q.x-ic-live-02,20564929,N/A,"Number 2, 2024"
International Journal of Public Sector Management,Emerald Group Publishing Limited,/content/mcb/042;jsessionid=dif5jnh30f2q.x-ic-live-02,09513558,N/A,"Number 6, 2024"
International Journal of Quality and Service Sciences,Emerald Group Publishing Limited,/content/mcb/ijqss;jsessionid=dif5jnh30f2q.x-ic-live-02,1756669X,N/A,"Number 3, 2024"
International Journal of Quality & Reliability Management,Emerald Group Publishing Limited,/content/mcb/040;jsessionid=dif5jnh30f2q.x-ic-live-02,0265671X,N/A,"Number 9, 2024"
International Journal of Quality Science,Emerald Group Publishing Limited,/content/mcb/176;jsessionid=dif5jnh30f2q.x-ic-live-02,13598538,N/A,"Number 4, 1998"
International Journal of Retail & Distribution Management,Emerald Group Publishing Limited,/content/mcb/089;jsessionid=dif5jnh30f2q.x-ic-live-02,09590552,N/A,"Number 13, 2024"
International Journal of Service Industry Management,Emerald Group Publishing Limited,/content/mcb/085;jsessionid=dif5jnh30f2q.x-ic-live-02,09564233,N/A,"Number 5, 2008"
International Journal of Social Economics,Emerald Group Publishing Limited,/content/mcb/006;jsessionid=dif5jnh30f2q.x-ic-live-02,03068293,N/A,"Number 11, 2024"
International Journal of Structural Integrity,Emerald Group Publishing Limited,/content/mcb/ijsi;jsessionid=dif5jnh30f2q.x-ic-live-02,17579864,N/A,"Number 5, 2024"
International Journal of Sustainability in Higher Education,Emerald Group Publishing Limited,/content/mcb/249;jsessionid=dif5jnh30f2q.x-ic-live-02,14676370,N/A,"Number 9, 2024"
International Journal of Web Information Systems,Emerald Group Publishing Limited,/content/mcb/ijwis;jsessionid=dif5jnh30f2q.x-ic-live-02,17440084,N/A,"Number 5, 2024"
International Journal of Wine Business Research,Emerald Group Publishing Limited,/content/mcb/ijwbr;jsessionid=dif5jnh30f2q.x-ic-live-02,17511062,N/A,"Number 4, 2024"
International Journal of Wine Marketing,Emerald Group Publishing Limited,/content/mcb/ijwm;jsessionid=dif5jnh30f2q.x-ic-live-02,09547541,N/A,"Number 1, 2006"
International Journal of Workplace Health Management,Emerald Group Publishing Limited,/content/mcb/ijwhm;jsessionid=dif5jnh30f2q.x-ic-live-02,17538351,N/A,"Number 4, 2024"
International Journal on Grey Literature,Emerald Group Publishing Limited,/content/mcb/246;jsessionid=dif5jnh30f2q.x-ic-live-02,14666189,N/A,"Number 4, 2000"
International Marketing Review,Emerald Group Publishing Limited,/content/mcb/036;jsessionid=dif5jnh30f2q.x-ic-live-02,02651335,N/A,"Number 5, 2024"
Internet Research: Electronic Networking Applications and Policy,Emerald Group Publishing Limited,/content/mcb/172;jsessionid=dif5jnh30f2q.x-ic-live-02,10662243,N/A,"Number 1, 2024"
Journal for Multicultural Education,Emerald Group Publishing Limited,/content/mcb/jme;jsessionid=dif5jnh30f2q.x-ic-live-02,2053535X,N/A,"Number 4, 2024"
Journal of Accounting and Organizational Change,Emerald Group Publishing Limited,/content/mcb/jaoc;jsessionid=dif5jnh30f2q.x-ic-live-02,18325912,N/A,"Number 6, 2024"
Journal of Accounting in Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jaee;jsessionid=dif5jnh30f2q.x-ic-live-02,20421168,N/A,"Number 5, 2023"
"Journal of Adult Protection, The",Emerald Group Publishing Limited,/content/mcb/tjap;jsessionid=dif5jnh30f2q.x-ic-live-02,14668203,N/A,"Number 5, 2024"
Journal of Advances in Management Research,Emerald Group Publishing Limited,/content/mcb/jamr;jsessionid=dif5jnh30f2q.x-ic-live-02,09727981,N/A,"Number 5, 2024"
"Journal of Aggression, Conflict and Peace Research",Emerald Group Publishing Limited,/content/mcb/jacpr;jsessionid=dif5jnh30f2q.x-ic-live-02,17596599,N/A,"Number 4, 2024"
Journal of Agribusiness in Developing and Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jadee;jsessionid=dif5jnh30f2q.x-ic-live-02,20440839,N/A,"Number 1, 2024"
Journal of Applied Accounting Research,Emerald Group Publishing Limited,/content/mcb/jaar;jsessionid=dif5jnh30f2q.x-ic-live-02,09675426,N/A,"Number 4, 2024"
Journal of Applied Research in Higher Education,Emerald Group Publishing Limited,/content/mcb/jarhe;jsessionid=dif5jnh30f2q.x-ic-live-02,20507003,N/A,"Number 4, 2023"
Journal of Asia Business Studies,Emerald Group Publishing Limited,/content/mcb/jabs;jsessionid=dif5jnh30f2q.x-ic-live-02,15587894,N/A,"Number 6, 2024"
Journal of Assistive Technologies,Emerald Group Publishing Limited,/content/mcb/jat;jsessionid=dif5jnh30f2q.x-ic-live-02,17549450,N/A,"Number 2, 2014"
"Journal of Business and Industrial Marketing, The",Emerald Group Publishing Limited,/content/mcb/080;jsessionid=dif5jnh30f2q.x-ic-live-02,08858624,N/A,"Number 12, 2024"
Journal of Business Strategy,Emerald Group Publishing Limited,/content/mcb/288;jsessionid=dif5jnh30f2q.x-ic-live-02,02756668,N/A,"Number 3, 2024"
Journal of Children's Services,Emerald Group Publishing Limited,/content/mcb/jcs;jsessionid=dif5jnh30f2q.x-ic-live-02,17466660,N/A,"Number 3, 2024"
Journal of Chinese Economic and Foreign Trade Studies,Emerald Group Publishing Limited,/content/mcb/jcefts;jsessionid=dif5jnh30f2q.x-ic-live-02,17544408,N/A,"Numbers 2-3, 2024"
Journal of Chinese Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/jce;jsessionid=dif5jnh30f2q.x-ic-live-02,17561396,N/A,"Number 3, 2013"
Journal of Chinese Human Resource Management,Emerald Group Publishing Limited,/content/mcb/jchrm;jsessionid=dif5jnh30f2q.x-ic-live-02,20408005,N/A,"Numbers 1-2, 2019"
Journal of Communication Management,Emerald Group Publishing Limited,/content/mcb/jcm;jsessionid=dif5jnh30f2q.x-ic-live-02,1363254X,1363254X,"Number 4, 2024"
Journal of Consumer Marketing,Emerald Group Publishing Limited,/content/mcb/077;jsessionid=dif5jnh30f2q.x-ic-live-02,07363761,N/A,"Number 7, 2024"
Journal of Corporate Real Estate,Emerald Group Publishing Limited,/content/mcb/cre;jsessionid=dif5jnh30f2q.x-ic-live-02,1463001X,1463001X,"Number 4, 2024"
Journal of Criminal Psychology,Emerald Group Publishing Limited,/content/mcb/jcp;jsessionid=dif5jnh30f2q.x-ic-live-02,20093829,N/A,"Number 4, 2024"
Journal of Cultural Heritage Management and Sustainable Development,Emerald Group Publishing Limited,/content/mcb/jchmsd;jsessionid=dif5jnh30f2q.x-ic-live-02,20441266,N/A,"Number 5, 2024"
Journal of Documentation,Emerald Group Publishing Limited,/content/mcb/jd;jsessionid=dif5jnh30f2q.x-ic-live-02,00220418,N/A,"Number 6, 2024"
Journal of Documentation,Emerald Group Publishing Limited,/content/mcb/278;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal of Economic and Administrative Sciences,Emerald Group Publishing Limited,/content/mcb/jeas;jsessionid=dif5jnh30f2q.x-ic-live-02,20546238,N/A,"Number 1, 2024"
Journal of Economic Studies,Emerald Group Publishing Limited,/content/mcb/002;jsessionid=dif5jnh30f2q.x-ic-live-02,01443585,N/A,"Number 7, 2024"
Journal of Educational Administration,Emerald Group Publishing Limited,/content/mcb/074;jsessionid=dif5jnh30f2q.x-ic-live-02,09578234,N/A,"Number 5, 2024"
"Journal of Engineering, Design and Technology",Emerald Group Publishing Limited,/content/mcb/jedt;jsessionid=dif5jnh30f2q.x-ic-live-02,17260531,N/A,"Number 2, 2023"
Journal of Enterprise Information Management,Emerald Group Publishing Limited,/content/mcb/088;jsessionid=dif5jnh30f2q.x-ic-live-02,17410398,N/A,"Number 6, 2024"
Journal of Enterprising Communities: People and Places in the Global Economy,Emerald Group Publishing Limited,/content/mcb/jec;jsessionid=dif5jnh30f2q.x-ic-live-02,17506204,N/A,"Number 4, 2024"
Journal of Entrepreneurship and Public Policy,Emerald Group Publishing Limited,/content/mcb/jepp;jsessionid=dif5jnh30f2q.x-ic-live-02,20452101,N/A,"Number 4, 2024"
Journal of Entrepreneurship in Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jeee;jsessionid=dif5jnh30f2q.x-ic-live-02,20534604,N/A,"Number 1, 2024"
Journal of European Industrial Training,Emerald Group Publishing Limited,/content/mcb/003;jsessionid=dif5jnh30f2q.x-ic-live-02,03090590,N/A,"Number 9, 2011"
Journal of European Real Estate Research,Emerald Group Publishing Limited,/content/mcb/jerer;jsessionid=dif5jnh30f2q.x-ic-live-02,17539269,N/A,"Number 2, 2024"
Journal of Facilities Management,Emerald Group Publishing Limited,/content/mcb/jfm;jsessionid=dif5jnh30f2q.x-ic-live-02,14725967,14725967,"Number 4, 2023"
Journal of Family Business Management,Emerald Group Publishing Limited,/content/mcb/jfbm;jsessionid=dif5jnh30f2q.x-ic-live-02,20436238,N/A,"Number 5, 2024"
Journal of Fashion Marketing and Management,Emerald Group Publishing Limited,/content/mcb/284;jsessionid=dif5jnh30f2q.x-ic-live-02,13612026,N/A,"Number 6, 2024"
Journal of Financial Crime,Emerald Group Publishing Limited,/content/mcb/jfc;jsessionid=dif5jnh30f2q.x-ic-live-02,13590790,N/A,"Number 5, 2024"
Journal of Financial Economic Policy,Emerald Group Publishing Limited,/content/mcb/jfep;jsessionid=dif5jnh30f2q.x-ic-live-02,17576385,N/A,"Number 6, 2024"
Journal of Financial Management of Property and Construction,Emerald Group Publishing Limited,/content/mcb/jfmpc;jsessionid=dif5jnh30f2q.x-ic-live-02,13664387,N/A,"Number 3, 2023"
Journal of Financial Regulation and Compliance,Emerald Group Publishing Limited,/content/mcb/jfr;jsessionid=dif5jnh30f2q.x-ic-live-02,13581988,13581988,"Number 5, 2024"
Journal of Financial Reporting and Accounting,Emerald Group Publishing Limited,/content/mcb/jfra;jsessionid=dif5jnh30f2q.x-ic-live-02,19852517,N/A,"Number 2, 2024"
Journal of Forensic Practice,Emerald Group Publishing Limited,/content/mcb/jfp;jsessionid=dif5jnh30f2q.x-ic-live-02,20508794,N/A,"Number 4, 2024"
Journal of Global Mobility,Emerald Group Publishing Limited,/content/mcb/jgm;jsessionid=dif5jnh30f2q.x-ic-live-02,20498799,N/A,"Number 4, 2024"
Journal of Global Operations and Strategic Sourcing,Emerald Group Publishing Limited,/content/mcb/jgoss;jsessionid=dif5jnh30f2q.x-ic-live-02,23985364,N/A,"Number 3, 2024"
Journal of Global Responsibility,Emerald Group Publishing Limited,/content/mcb/jgr;jsessionid=dif5jnh30f2q.x-ic-live-02,20412568,N/A,"Number 4, 2024"
"Journal of Health, Organisation and Management",Emerald Group Publishing Limited,/content/mcb/25;jsessionid=dif5jnh30f2q.x-ic-live-02,14777266,N/A,"Number 9, 2024"
Journal of Historical Research in Marketing,Emerald Group Publishing Limited,/content/mcb/jhrm;jsessionid=dif5jnh30f2q.x-ic-live-02,1755750X,N/A,"Number 4, 2024"
Journal of Hospitality and Tourism Technology,Emerald Group Publishing Limited,/content/mcb/jhtt;jsessionid=dif5jnh30f2q.x-ic-live-02,17579880,N/A,"Number 3, 2024"
Journal of Human Resource Costing & Accounting,Emerald Group Publishing Limited,/content/mcb/jhrca;jsessionid=dif5jnh30f2q.x-ic-live-02,1401338X,N/A,"Number 4, 2012"
Journal of Humanitarian Logistics and Supply Chain Management,Emerald Group Publishing Limited,/content/mcb/jhlscm;jsessionid=dif5jnh30f2q.x-ic-live-02,20426747,N/A,"Number 4, 2024"
Journal of Indian Business Research,Emerald Group Publishing Limited,/content/mcb/jibr;jsessionid=dif5jnh30f2q.x-ic-live-02,17554195,N/A,"Number 4, 2024"
"Journal of Information, Communication and Ethics in Society",Emerald Group Publishing Limited,/content/mcb/jices;jsessionid=dif5jnh30f2q.x-ic-live-02,1477996X,N/A,"Number 3, 2024"
Journal of Integrated Care,Emerald Group Publishing Limited,/content/mcb/jica;jsessionid=dif5jnh30f2q.x-ic-live-02,14769018,N/A,"Number 5, 2024"
Journal of Intellectual Capital,Emerald Group Publishing Limited,/content/mcb/250;jsessionid=dif5jnh30f2q.x-ic-live-02,14691930,N/A,"Numbers 5-6, 2024"
Journal of Intellectual Disabilities and Offending Behaviour,Emerald Group Publishing Limited,/content/mcb/jidob2;jsessionid=dif5jnh30f2q.x-ic-live-02,20508824,N/A,"Numbers 3-4, 2024"
Journal of International Education in Business,Emerald Group Publishing Limited,/content/mcb/jieb;jsessionid=dif5jnh30f2q.x-ic-live-02,2046469X,N/A,"Number 3, 2024"
Journal of International Trade Law and Policy,Emerald Group Publishing Limited,/content/mcb/jitlp;jsessionid=dif5jnh30f2q.x-ic-live-02,14770024,N/A,"Numbers 2-3, 2024"
Journal of Investment Compliance,Emerald Group Publishing Limited,/content/mcb/joic;jsessionid=dif5jnh30f2q.x-ic-live-02,15285812,N/A,"Number 1, 2014"
Journal of Islamic Accounting and Business Research,Emerald Group Publishing Limited,/content/mcb/jiabr;jsessionid=dif5jnh30f2q.x-ic-live-02,17590817,N/A,"Number 7, 2023"
Journal of Islamic Marketing,Emerald Group Publishing Limited,/content/mcb/jima;jsessionid=dif5jnh30f2q.x-ic-live-02,17590833,N/A,"Number 10, 2024"
Journal of Knowledge Management,Emerald Group Publishing Limited,/content/mcb/230;jsessionid=dif5jnh30f2q.x-ic-live-02,13673270,N/A,"Number 9, 2024"
Journal of Knowledge-based Innovation in China,Emerald Group Publishing Limited,/content/mcb/jkic;jsessionid=dif5jnh30f2q.x-ic-live-02,17561418,N/A,"Number 3, 2013"
Journal of Learning Disabilities and Offending Behaviour,Emerald Group Publishing Limited,/content/mcb/jidob;jsessionid=dif5jnh30f2q.x-ic-live-02,20420927,N/A,"Number 3, 2012"
"Journal of Management Development, The",Emerald Group Publishing Limited,/content/mcb/026;jsessionid=dif5jnh30f2q.x-ic-live-02,02621711,N/A,"Number 5, 2024"
Journal of Management History,Emerald Group Publishing Limited,/content/mcb/jmh2;jsessionid=dif5jnh30f2q.x-ic-live-02,17511348,N/A,"Number 4, 2024"
Journal of Management History (Archive),Emerald Group Publishing Limited,/content/mcb/158;jsessionid=dif5jnh30f2q.x-ic-live-02,1355252X,N/A,"Number 8, 2000"
Journal of Managerial Psychology,Emerald Group Publishing Limited,/content/mcb/050;jsessionid=dif5jnh30f2q.x-ic-live-02,02683946,N/A,"Number 8, 2024"
Journal of Manufacturing Technology Management,Emerald Group Publishing Limited,/content/mcb/068;jsessionid=dif5jnh30f2q.x-ic-live-02,1741038X,N/A,"Number 9, 2024"
Journal of Marketing Practice: Applied Marketing Science,Emerald Group Publishing Limited,/content/mcb/155;jsessionid=dif5jnh30f2q.x-ic-live-02,13552538,N/A,"Number 6-7, 1999"
"Journal of Mental Health Training, Education and Practice, The",Emerald Group Publishing Limited,/content/mcb/jmhtep;jsessionid=dif5jnh30f2q.x-ic-live-02,17556228,N/A,"Number 6, 2024"
Journal of Modelling in Management,Emerald Group Publishing Limited,/content/mcb/jm2;jsessionid=dif5jnh30f2q.x-ic-live-02,17465664,N/A,"Number 5, 2024"
Journal of Money Laundering Control,Emerald Group Publishing Limited,/content/mcb/jmlc;jsessionid=dif5jnh30f2q.x-ic-live-02,13685201,N/A,"Number 7, 2024"
Journal of Organizational Change Management,Emerald Group Publishing Limited,/content/mcb/023;jsessionid=dif5jnh30f2q.x-ic-live-02,09534814,N/A,"Number 8, 2024"
Journal of Organizational Ethnography,Emerald Group Publishing Limited,/content/mcb/joe;jsessionid=dif5jnh30f2q.x-ic-live-02,20466749,N/A,"Number 2, 2024"
Journal of Place Management and Development,Emerald Group Publishing Limited,/content/mcb/jpmd;jsessionid=dif5jnh30f2q.x-ic-live-02,17538335,N/A,"Number 4, 2024"
Journal of Product and Brand Management,Emerald Group Publishing Limited,/content/mcb/096;jsessionid=dif5jnh30f2q.x-ic-live-02,10610421,N/A,"Number 7, 2024"
Journal of Property Finance,Emerald Group Publishing Limited,/content/mcb/114;jsessionid=dif5jnh30f2q.x-ic-live-02,0958868X,N/A,"Number 4, 1997"
Journal of Property Investment and Finance,Emerald Group Publishing Limited,/content/mcb/112;jsessionid=dif5jnh30f2q.x-ic-live-02,1463578X,N/A,"Number 6, 2024"
Journal of Property Valuation and Investment,Emerald Group Publishing Limited,/content/mcb/0112;jsessionid=dif5jnh30f2q.x-ic-live-02,09602712,N/A,"Number 5, 1998"
Journal of Public Mental Health,Emerald Group Publishing Limited,/content/mcb/jpmh;jsessionid=dif5jnh30f2q.x-ic-live-02,17465729,N/A,"Number 3, 2024"
Journal of Quality in Maintenance Engineering,Emerald Group Publishing Limited,/content/mcb/154;jsessionid=dif5jnh30f2q.x-ic-live-02,13552511,N/A,"Number 5, 2024"
Journal of Research in Interactive Marketing,Emerald Group Publishing Limited,/content/mcb/jrim;jsessionid=dif5jnh30f2q.x-ic-live-02,20407122,N/A,"Number 6, 2024"
Journal of Research in Marketing and Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/jrme;jsessionid=dif5jnh30f2q.x-ic-live-02,14715201,N/A,"Number 3, 2024"
"Journal of Risk Finance Incorporating Balance Sheet, The",Emerald Group Publishing Limited,/content/mcb/294;jsessionid=dif5jnh30f2q.x-ic-live-02,15265943,N/A,"Number 4, 2024"
Journal of Science and Technology Policy in China,Emerald Group Publishing Limited,/content/mcb/jstpc;jsessionid=dif5jnh30f2q.x-ic-live-02,1758552X,N/A,"Number 3, 2013"
Journal of Science and Technology Policy Management,Emerald Group Publishing Limited,/content/mcb/jstpm;jsessionid=dif5jnh30f2q.x-ic-live-02,20534620,N/A,"Number 5, 2024"
Journal of Service Management,Emerald Group Publishing Limited,/content/mcb/josm;jsessionid=dif5jnh30f2q.x-ic-live-02,17575818,N/A,"Number 5, 2024"
Journal of Service Theory and Practice,Emerald Group Publishing Limited,/content/mcb/jstp;jsessionid=dif5jnh30f2q.x-ic-live-02,20556225,N/A,"Number 6, 2024"
Journal of Services Marketing,Emerald Group Publishing Limited,/content/mcb/075;jsessionid=dif5jnh30f2q.x-ic-live-02,08876045,N/A,"Number 10, 2024"
Journal of Small Business and Enterprise Development,Emerald Group Publishing Limited,/content/mcb/271;jsessionid=dif5jnh30f2q.x-ic-live-02,14626004,N/A,"Number 6, 2024"
Journal of Social Marketing,Emerald Group Publishing Limited,/content/mcb/jsocm;jsessionid=dif5jnh30f2q.x-ic-live-02,20426763,N/A,"Numbers 3-4, 2024"
Journal of Strategy and Management,Emerald Group Publishing Limited,/content/mcb/jsma;jsessionid=dif5jnh30f2q.x-ic-live-02,1755425X,N/A,"Number 3, 2024"
Journal of Systems and Information Technology,Emerald Group Publishing Limited,/content/mcb/jsit;jsessionid=dif5jnh30f2q.x-ic-live-02,13287265,N/A,"Number 4, 2024"
Journal of Technology Management in China,Emerald Group Publishing Limited,/content/mcb/jtmc;jsessionid=dif5jnh30f2q.x-ic-live-02,17468779,N/A,"Number 1, 2014"
"Journal of Workplace Learning, The",Emerald Group Publishing Limited,/content/mcb/086;jsessionid=dif5jnh30f2q.x-ic-live-02,13665626,N/A,"Number 8, 2024"
Kybernetes: The International Journal of Systems & Cybernetics,Emerald Group Publishing Limited,/content/mcb/067;jsessionid=dif5jnh30f2q.x-ic-live-02,0368492X,N/A,"Number 13, 2024"
Leadership and Organization Development Journal,Emerald Group Publishing Limited,/content/mcb/022;jsessionid=dif5jnh30f2q.x-ic-live-02,01437739,N/A,"Number 8, 2024"
Leadership in Health Services,Emerald Group Publishing Limited,/content/mcb/211;jsessionid=dif5jnh30f2q.x-ic-live-02,13660756,N/A,"Number 4, 2006"
"Learning Organization: An International Journal, The",Emerald Group Publishing Limited,/content/mcb/119;jsessionid=dif5jnh30f2q.x-ic-live-02,09696474,N/A,"Number 6, 2024"
Librarian Career Development,Emerald Group Publishing Limited,/content/mcb/102;jsessionid=dif5jnh30f2q.x-ic-live-02,09680810,N/A,"Number 12, 1999"
Library Consortium Management: An International Journal,Emerald Group Publishing Limited,/content/mcb/247;jsessionid=dif5jnh30f2q.x-ic-live-02,14662760,N/A,"Number 8, 2000"
Library Hi Tech,Emerald Group Publishing Limited,/content/mcb/238;jsessionid=dif5jnh30f2q.x-ic-live-02,07378831,N/A,"Number 2, 2024"
Library Hi Tech News incorporating Online and CD Notes,Emerald Group Publishing Limited,/content/mcb/lhtn;jsessionid=dif5jnh30f2q.x-ic-live-02,07419058,N/A,"Number 8, 2024"
Library Management,Emerald Group Publishing Limited,/content/mcb/015;jsessionid=dif5jnh30f2q.x-ic-live-02,01435124,N/A,"Numbers 6-7, 2024"
Library Review,Emerald Group Publishing Limited,/content/mcb/035;jsessionid=dif5jnh30f2q.x-ic-live-02,00242535,N/A,"Numbers 4-5, 2019"
Logistics Information Management,Emerald Group Publishing Limited,/content/mcb/1088;jsessionid=dif5jnh30f2q.x-ic-live-02,09576053,N/A,"Numbers 3-4, 2003"
Management Decision,Emerald Group Publishing Limited,/content/mcb/001;jsessionid=dif5jnh30f2q.x-ic-live-02,00251747,N/A,"Number 8, 2024"
Management Development Review,Emerald Group Publishing Limited,/content/mcb/011;jsessionid=dif5jnh30f2q.x-ic-live-02,09622519,N/A,"Number 7, 1997"
Management of Environmental Quality: An International Journal,Emerald Group Publishing Limited,/content/mcb/083;jsessionid=dif5jnh30f2q.x-ic-live-02,14777835,N/A,"Number 6, 2024"
Management Research News,Emerald Group Publishing Limited,/content/mcb/021;jsessionid=dif5jnh30f2q.x-ic-live-02,01409174,N/A,"Number 12, 2000"
Management Research Review,Emerald Group Publishing Limited,/content/mcb/mrr;jsessionid=dif5jnh30f2q.x-ic-live-02,20408269,N/A,"Number 12, 2024"
Management Research: The Journal of the Iberoamerican Academy of Management,Emerald Group Publishing Limited,/content/mcb/mrjiam;jsessionid=dif5jnh30f2q.x-ic-live-02,15365433,N/A,"Number 4, 2024"
