Title,Authors,Pages,Access,URL,Abstract
Tree Crown Detection on Multispectral VHR Satellite Imagery,"Daliakopoulos, Ioannis N.; Grillakis, Emmanouil G.; Koutroulis, Aristeidis G.; Tsanis, Ioannis K.",pp. 1201-1211(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000010/art00003;jsessionid=bbxj54w4vfm1.x-ic-live-01,"A new method called Arbor Crown Enumerator (ACE) was developed for tree crown detection from multispectral Very High-resolution (VHR) satellite imagery. ACE uses a combination of the Red band and Normalized Difference Vegetation Index (NDVI) thresholding, and the Laplacian of the Gauss-ian (LOG) blob detection method. This method minimizes the detection shortcomings of its individual components and provides a more accurate estimation of the number of tree crowns captured in an image sample. The ACE was applied successfully to sample images taken from a four-band QuickBird (0.7m × 0.7m) scene of Keritis watershed, in the Island of Crete. The method performs very well for different tree types, sizes and densities that may include non vegetation features such as roads and houses. Statistical analysis on the tree crown detection results from the sample images supports the agreement between the measurements and the simulations. The new method reduces considerably the effort of manual tree counting and can be used for environmental applications of fruit orchard, plantation and open forest population monitoring."
A Wavelet and IHS Integration Method to Fuse High Resolution SAR with Moderate Resolution Multispectral Images,"Hong, Gang; Zhang, Yun; Mercer, Bryan",pp. 1213-1223(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000010/art00004;jsessionid=bbxj54w4vfm1.x-ic-live-01,"Synthetic aperture radar (SAR) imaging can be a feasible alternative or a complement to traditional optical remote sensing techniques because it does not depend on solar illumination and weather conditions. The high spatial resolution of SAR, such as the Intermap STAR-3i airborne SAR image with 1.25 m spatial resolution, makes it applicable for high spatial resolution mapping purposes. However, difficulties sometimes exist in the interpretation of SAR images. Image fusion presents an alternative to improve the interpretability of SAR images by fusing the color information from moderate spatial resolution multispectral (MS) images. In this paper, a new fusion method based on the integration of wavelet transform and IHS (Intensity, Hue, and Saturation) transform is proposed for SAR and MS fusion to maintain the spectral content of the original MS image while retaining the spatial detail of the high-resolution SAR image. Three data sets are used to evaluate the proposed fusion method: two sets are airborne SAR images with MS images at different spatial resolutions; the other set is a Radarsat image with a Landsat TM image. The fusion results are evaluated visually and statistically. The evaluation shows that successful results are achieved in the fusion of all SAR and MS images from a variety of sensors with significant spatial and spectral variations by using the proposed image fusion method."
Spectral Distance Decay,"Rocchini, Duccio; Nagendra, Harini; Ghate, Rucha; Cade, Brian S.",pp. 1225-1230(6),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000010/art00005;jsessionid=bbxj54w4vfm1.x-ic-live-01,"Remotely sensed data represents key information for character-izing and estimating biodiversity. Spectral distance among sites has proven to be a powerful approach for detecting species composition variability. Regression analysis of species similarity versus spectral distance may allow us to quantitatively estimate how beta-diversity in species changes with respect to spectral and ecological variability. In classical regression analysis, the residual sum of squares is minimized for the mean of the dependent variable distribution. However, many ecological datasets are characterized by a high number of zeroes that can add noise to the regression model. Quantile regression can be used to evaluate trend in the upper quantiles rather than a mean trend across the whole distribution of the dependent variable. In this paper, we used ordinary least square (OLS) and quantile regression to estimate the decay of species similarity versus spectral distance. The achieved decay rates were statistically nonzero (p < 0.05) considering both OLS and quantile regression. Nonetheless, OLS regression estimate of mean decay rate was only half the decay rate indicated by the upper quantiles. Moreover, the intercept value, representing the similarity reached when spectral distance approaches zero, was very low compared with the intercepts of upper quantiles, which detected high species similarity when habitats are more similar. In this paper we demonstrated the power of using quantile regressions applied to spectral distance decay in order to reveal species diversity patterns otherwise lost or underestimated by ordinary least square regression."
Synchronicity between Satellite-Measured Leaf Phenology and Rainfall Regimes in Tropical Forests,"Park, Sunyurp",pp. 1231-1237(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000010/art00006;jsessionid=bbxj54w4vfm1.x-ic-live-01,"The seasonal and interannual cycles of the canopy phenology of Hawaiian tropical ecosystems were extracted from seven-year MODIS VI data. NDVI responded sensitively to surface greenness of dry-to-mesic ecosystems, but it showed little change as mean annual precipitation (MAP) surpassed 2,000 mm. Canopy greenness seasonality was strongest in dry areas, and its strength had an inverse relationship with MAP (r = -0.75, P < 0.0001). Study results report that the photosynthetic activity of dry biomes responded synchronously to annual rainfall patterns. As MAP increased, the enhanced vegetation index (EVI) had significant variations among wet biomes, and its canopy greenness cycles lagged behind seasonal rainfall cycles. As a result, greenness peaks of dry-to-mesic environments occurred in the wet season, whereas those of wet environments (MAP > 2,000 mm) occurred in the dry season. This result leads to a conclusion that forest productivity of perhumid environments may be limited by reduced solar hours."
A Fast Approach to Best Scanline Search of Airborne Linear Pushbroom Images,"Wang, Mi; Hu, Fen; Li, Jonathan; Pan, Jun",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00001;jsessionid=1m09uui15tvqd.x-ic-live-03,"The linear pushbroom camera has become one of the most important imaging sensors in today’s photogrammetry and remote sensing practices. Airborne digital sensors (ADS) or three-line scanner (TLS) imaging system such as the ADS40 from Leica Geosystems and STARIMAGER from STAR-LABO Corporation use the pushbroom technique to collect high-resolution, multi-channel seamless image strips. As we know, the object-to-image coordinate computation serves as a core step during the process of photogrammetric images. However, each scanline captured by a linear pushbroom sensor has six exterior orientation (EO) parameters at the corresponding instant of exposure. The image point coordinates will not be accurately calculated through colinearity equations unless reasonable EO parameters are determined. Therefore, the best scanline search (BSS) has direct effects on efficiency of object-to-image coordinate computation during image processing. This paper addresses a fast BSS method based on the novel central perspective plane of scanline (CPPS) constraints. The search process is simply performed through analytical geometric calculations, which can significantly improve the efficiency of the object-to-image coordinate computation. The feasibility and robustness of the proposed method have been verified using ADS40 and STARIMAGER images. Experimental results show that the proposed method improves scanline search speed considerably with the time cost decreased by nearly 85 percent compared with the traditional methods."
Mapping Banana Plantations from Object-oriented Classification of SPOT-5 Imagery,"Johansen, Kasper; Phinn, Stuart; Witte, Christian; Philip, Seonaid; Newton, Lisa",pp. 1069-1081(13),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00002;jsessionid=1m09uui15tvqd.x-ic-live-03,"The objectives of this research were to develop and evaluate an approach for object-oriented mapping of banana plantations from SPOT-5 imagery, and to compare these results to banana plantations manually delineated from high spatial resolution airborne imagery. Cultivated areas were first identified through large spatial scale mapping using spectral and elevation data. Within the cultivated areas, separation of banana plantations and other land-cover classes increased when including image co-occurrence texture measures and context relationships in addition to spectral information. The results showed that a pixel size of ≤2.5 m was required to accurately identify the row structure within banana plantations, which enabled object-based separation from other crops based on texture information. The user’s and producer’s accuracies for mapping banana plantations increased from 73 percent and 77 percent, respectively, to 94 percent and 93 percent after post-classification visual editing. The results indicate that the data and processing techniques used offer a reliable approach for mapping banana plants and other plantation crops."
A Generic Method for RPC Refinement Using Ground Control Information,"Xiong, Zhen; Zhang, Yun",pp. 1083-1092(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00003;jsessionid=1m09uui15tvqd.x-ic-live-03,"Geometric sensor models are used in image processing to model the relationship between object space and image space and to transform image data to conform to a map projection. An Rational Polynomial Coefficient (RCP) is a generic sensor model that can be used to transform images from a variety of different high resolution satellite and airborne remote sensing systems. To date, numerous researchers have published papers about RPC refinement, aimed at improving the accuracy of the results. So far, the Bias Compensation method is the one that is the most accepted and widely used, but this method has rigorous conditions that limit its use; namely, it can only be used to improve the RPC of images obtained from cameras with a narrow field of view and small attitude errors, such as those used on Ikonos or QuickBird satellites. In many cases, these rigorous conditions may not be satisfied (e.g., cameras with a wide field of view and some satellites with large ephemeris and attitude errors). Therefore, a more robust method that can be used to refine the RPC under a wider range of conditions is desirable. In this paper, a generic method for RPC refinement is proposed. The method first restores the sensor’s pseudo position and attitude, then adjusts these parameters using ground control points. Finally a new RPC is generated based on the sensor’s adjusted position and attitude. We commence our paper with a review of the previous ten years of research directed toward RPC refinement, and compare the characteristics of different refinement methods that have been proposed to date. We then present a methodology for a proposed generic method for RPC refinement and describe the results of two sets of experiments that compare the proposed Generic method with the Bias Compensation method. The results confirm that the Bias Compensation method works well only when the aforementioned rigorous conditions are met. The accuracy of the RPC refined by the Bias Compensation method decreased rapidly with the sensor’s position error and attitude error.In contrast to this, the Generic method proposed in this paper was found to yield highly accurate results under a variety of different sensor positions and attitudes."
Error Budget of Lidar Systems and Quality Control of the Derived Data,"Habib, Ayman; Bang, Ki In; Kersting, Ana Paula; Lee, Dong-Cheon",pp. 1093-1108(16),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00004;jsessionid=1m09uui15tvqd.x-ic-live-03,"Lidar systems have been widely adopted for the acquisition of dense and accurate topographic data over extended areas. Although the utilization of this technology has increased in different applications, the development of standard methodologies for the quality assurance of lidar systems and quality control of the derived data has not followed the same trend. In other words, a lack of reliable, practical, cost-effective, and commonly-acceptable methods for quality evaluation is evident. A frequently adopted procedure for quality evaluation is the comparison between lidar data and ground control points. Besides being expensive, this approach is not accurate enough for the verification of the horizontal accuracy, which is known to be worse than the vertical accuracy. This paper is dedicated to providing an accurate, economical, and convenient quality control methodology for the evaluation of lidar data. The paper starts with a brief discussion of the lidar mathematical model, which is followed by an analysis of possible random and systematic errors and their impact on the resulting surface. Based on the discussion of error sources and their impact, a tool for evaluating the quality of the derived surface is proposed. In addition to the verification of the data quality, the proposed method can be used for evaluating the system parameters and measurements. Experimental results from simulated and real data demonstrate the feasibility of the proposed tool."
The Effect of Prior Probabilities in the Maximum Likelihood Classification on Individual Classes,"Mingguo, Zheng; Qianguo, Cai; Mingzhou, Qin",pp. 1109-1117(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00005;jsessionid=1m09uui15tvqd.x-ic-live-03,"The effect of prior probabilities in the maximum likelihood classification on individual classes receives little attention, and this is addressed in this paper. Prior probabilities are designed only for overlapping spectral signatures. Accordingly, their effect on an individual class is independent of the classes that are spectrally separable from this class. The theoretical reasoning reveals that an increased prior probability, which shifts the decision boundary away from the class mean, will increase the assignment and boost the producer’s accuracy as compared to the use of equal priors; though the change of the user’s accuracy is not constant, it is expected to decrease in most cases. The tendency is just the opposite when a lower prior probability is used. A case study was conducted using Landsat TM data provided along with ERDAS Imagine®software. Two other pieces of evidence derived from the published literature are also presented."
Impact of Imaging Geometry on 3D Geopositioning Accuracy of Stereo Ikonos Imagery,"Li, Rongxing; Niu, Xutong; Liu, Chun; Wu, Bo; Deshpande, Sagar",pp. 1119-1125(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00006;jsessionid=1m09uui15tvqd.x-ic-live-03,"Special Ikonos data acquisition and investigation were conducted to study the relationship between three-dimensional (3D) geopositioning accuracy and stereo imaging geometry, in particular, convergence angles. Six Ikonos images (four on one track and two on another track) were collected for a test site at Tampa Bay, Florida, in 2004 and 2007, respectively. Different combinations of Ikonos stereo image pairs, both along-track and cross-track, were formed. Using the high-resolution satellite image processing system developed at The Ohio State University, DGPS (Differential Global Positioning System) controlled ground control points, and a number of check points, we demonstrated: (a) The convergence angle plays an important role in along-track or cross-track stereo mapping, especially in improvement of the accuracy in the vertical direction; (b) Regardless of stereo configuration (along-track or cross-track), the accuracy in the X (cross-track) direction is better than that in the Y (along-track) direction; and (c) Although there is a slight correlation between the convergence angle and the accuracy in the Y (along-track) direction in the case of along-track stereo configuration, no distinct relationship is found in the X (cross-track) direction. Similarly, improvement of the horizontal accuracies is found with increased convergence angles when dealing with cross-track stereo pairs."
Derivation and Validation of High-Resolution Digital Terrain Models from Mars Express HRSC Data,"Gwinner, Klaus; Scholten, Frank; Spiegel, Michael; Schmidt, Ralph; Giese, Bernd; Oberst, Jürgen; Heipke, Christian; Jaumann, Ralf; Neukum, Gerhard",pp. 1127-1142(16),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000009/art00007;jsessionid=1m09uui15tvqd.x-ic-live-03,"The High Resolution Stereo Camera (HRSC) onboard the Mars Express mission is the first photogrammetric stereo sensor system employed for planetary remote sensing. The derivation of high-quality digital terrain models is subject to a variety of parameters, some of which show a significant variability between and also within individual datasets. Therefore, adaptive processing techniques and the use of efficient quality parameters for controlling automated processing are considered to be key requirements for DTM generation. We present the general procedure for the derivation of HRSC high-resolution DTM, representing the core element of the systematic derivation of high-level data products by the Mars Express HRSC experiment team. We also analyze test series applying specific processing variations, including a new method for signal adaptive image preprocessing. The results are assessed based on internal quality measures and compared to external terrain data. Sub-pixel scale 3D point accuracy of better than 10 m and a DTM spatial resolution of up to 50 m can be achieved for large parts of the surface of Mars within a reasonable effort. This confirms the potentials of the applied along-track multiple stereo imaging principle and allows for a considerable improvement in our knowledge of the topography of Mars."
The Land-cover Change Mapper (LCM) and its Application to Timber Harvest Monitoring in Western Canada,"Castilla, Guillermo; Guthrie, Richard H.; Hay, Geoffrey J.",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00001;jsessionid=kst5wh9pmaeg.x-ic-live-01,"We introduce an automated change detection and delineation tool for remote sensing images: the Land-cover Change Mapper (LCM). LCM rapidly generates a polygon vector layer (shapefile) of regions deemed to have undergone significant change in land-cover. In its simplest usage, LCM requires two single band or multi-band co-registered images of the same scene acquired at different dates, and as the only user-defined parameter, the minimum size for change regions. The main advantages of this tool are that (a) it is fully unsupervised, (b) it is exceptionally fast, (c) it is robust to geometric misregistration errors and variations in illumination, and (d) it produces visually pleasing outlines that resemble those obtained through manual digitization. We describe how the tool works, illustrate its application to monitoring forest clear-cuts on a 1,000 km2area in Western Canada using SPOT imagery, compare it to a commercial tool, and report on its thematic and spatial accuracy. A freeware LCM version is available on the Internet."
Enhancing Binary Change Detection Performance Using A Moving Threshold Window (MTW) Approach,"Im, Jungho; Rhee, Jinyoung; Jensen, John R.",pp. 951-961(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00002;jsessionid=kst5wh9pmaeg.x-ic-live-01,"This study introduced a new concept, the Moving Threshold Window (MTW), for binary change detection. An automated MTW-based calibration model was developed and evaluated using a case study. The MTW-based model is free from the assumption of symmetry for difference and ratio types of change-enhanced images, unlike traditional binary change detection methods. The MTW-based calibration model outperformed the traditional binary change detection methods based on the Symmetric Threshold Window (STW) for both single and multiple change-enhanced images of the study area. In most of the calibrations, the optimum thresholds resulting in the highest Kappa coefficient were asymmetric. Three major factors may explain the asymmetric characteristics of the optimum thresholds, including: different atmospheric conditions found in the two dates of imagery, different look angles associated with the two dates of imagery, and the nature of the change information. Multiple change-enhanced images generally produced higher accuracies than single change-enhanced images using both the MTW- and STW-based models."
Range of Categorical Associations for Comparison of Maps with Mixed Pixels,"Pontius, Jr., Robert Gilmore; Connors, John",pp. 963-969(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00003;jsessionid=kst5wh9pmaeg.x-ic-live-01,"This paper presents a method to compare maps that contain pixels that have partial membership to multiple categories, i.e., mixed or soft classified pixels. The method quantifies ranges for associations among categories based upon possible variations in sub-pixel spatial allocation. The paper derives the mathematical equations for constructing the range of associations based on three types of cross-tabulation matrices, the greatest matrix, the random matrix, and the least matrix. We demonstrate how the analysis can be combined with multiple resolution map comparison to specify the resolution at which clusters exist on a single map or between two maps. The method produces a range that reflects the amount of uncertainty in the categorical associations. We illustrate the procedure with both a simple example and data from the Plum Island Ecosystems study site in Massachusetts, USA."
Projection of Land Use Change Patterns using Kernel Logistic Regression,"Wu, Bo; Huang, Bo; Fung, Tung",pp. 971-979(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00004;jsessionid=kst5wh9pmaeg.x-ic-live-01,"Change analysis is probably a natural step following the detection of changes using remote sensing data. One significant topic in change analysis is to model the changes in relation to their driving factors and to project future land-use patterns. While logistic regression (LR) has been widely used in change modeling, this paper presents an improved method, kernel logistic regression (KLR), to model the nonlinear relationship between land-use change and various causal factors such as population, distance to road and facilities, surrounding land-use, and others. Traditional KLR models contain one coefficient for each training sample, rendering it inappropriate for applications of land-use change analysis with more than a few thousand samples. A feature vectors selection method for the KLR model has therefore been proposed to impose sparsity and control complexity. To test the effectiveness of KLR, a case study was implemented to model rural-urban land-use conversion in the city of Calgary, Canada during the periods 1985 to 1990 and 1990 to 1999. The KLR model was compared with a commonly used LR model in terms of the Percentage of Correct Prediction (PCP), Area under Curve (AUC), and McNamara’s test, and the results consistently demonstrated the better performance of KLR."
A Disturbance-Inventory Framework for Flexible and Reliable Landscape Monitoring,"Linke, J.; McDermid, G.J.; Laskin, D.N.; McLane, A.J.; Pape, A.; Cranston, J.; Hall-Beyer, M.; Franklin, S.E.",pp. 981-995(15),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00005;jsessionid=kst5wh9pmaeg.x-ic-live-01,"Remote sensing plays a key role in landscape monitoring, but our handling of these data in a multi-temporal time series is not yet fully developed. Of particular concern is the presence of spatial and thematic errors in independently created maps that distort measures of landscape pattern and constrain the reliability of change analysis. In addition, there is a need to incorporate continuous attributes of cover gradients for flexible map representations that support a variety of applications. In this paper, we present a framework for generating temporally and categorically dynamic land-cover maps that provide such a reliable and adaptable foundation. The centerpiece is a spatio-temporal disturbance-inventory database, created through semi-automated change detection and conditioned with boundary-matching procedures, which can be used to backdate and update both continuous and categorical reference maps. We demonstrate our approach using multi-annual Landsat imagery from a forested region in west-central Alberta, Canada, between the years 1998 and 2005."
Quantifying Impacts of Land Ownership on Regional Forest NDVI Dynamics,"Chen, Xiongwen; Fraser, Rory",pp. 997-1003(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00006;jsessionid=kst5wh9pmaeg.x-ic-live-01,"Identifying the impacts of human activities on local and regional ecological processes is important for protecting essential ecological functions. In this study, the spatial and temporal dynamics of Normalized Difference Vegetation Index (NDVI) at three adjacent areas with different proportions of private land (6 percent, 20 percent and 55 percent) in the Bankhead National Forest in Alabama, USA from 1998 to 2004 were examined. The phase coupling, synchrony, and information entropy of NDVI at multiple temporal scales for each of these areas were examined. A higher proportion of private land (e.g., 55 percent) resulted in decrease of annual mean, coefficient of variance, seasonal maximum, and absolute value of rate of increase/ rate of decrease for NDVI values as well as increase in seasonal minimum NDVI and decrease in spatial coupling and synchrony of NDVI dynamics. Thus, a higher proportion of private land could affect regional NDVI dynamics in complex and ecologically significant ways."
Individual Object Change Detection for Monitoring the Impact of a Forest Pathogen on a Hardwood Forest,"De Chant, Tim; Kelly, Maggi",pp. 1005-1013(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00007;jsessionid=kst5wh9pmaeg.x-ic-live-01,"Sudden oak death (SOD) has caused widespread mortality in a number of tree and shrub species throughout coastal Califor-nia. As a result, canopy changes are directly visible from remotely sensed imagery. To quantify changes in horizontal canopy structure to the oak woodlands in China Camp State Park, California, USA, a heavily hit area, we developed a novel change detection technique that tracks changes to individual objects. Using 4-band, 1 m spatial resolution aerial photography, we classified four annual images (2000 to 2003) with object-based image analysis (OBIA) and employed a GIS for our change detection technique. We identified 352 gaps that contained SOD mortality in 2000 and persisted through 2003. Their median areas and perimeters did not change significantly in that time. However, those gaps that increased in size tended to be smaller than those that decreased, indicating increased mortality in newly infected areas. Our new change detection method allowed us to monitor these gaps one-by-one, revealing ecologically meaningful results that would otherwise be obscured in a landscape-scale analysis."
Spatial Change Optimization,"Chandramouli, Magesh; Huang, Bo; Xue, Lulu",pp. 1015-1022(8),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000008/art00008;jsessionid=kst5wh9pmaeg.x-ic-live-01,"Urban spatial analysis is becoming an increasingly complex problem due to the overwhelming demands imposed by the population and several other factors. Consequently, tools are needed to solve complex urban spatial problems that are multiobjective in nature. This study presents a multiobjec-tive optimization approach to generating alternative land use scenarios and offers a visual evaluation tool for assessing the Pareto solutions. Typically, with genetic algorithms (GA), decision makers are finally left with alternative solutions in the form of the Pareto set, from which one or a few more will be chosen. Hence, a visualization tool is employed in this study, whereby the decision makers can better evaluate the alternative solutions from the Pareto set. Modeling futuristic land uses is devised as an optimization problem wherein spatial configurations are created through the use of evolutionary algorithms. With the goal of sustainable urban land use planning, the evolutionary algorithm is designed for multiple objectives, such as maximization of per capita green space, maximization of urban housing density, maximization of public service space, and conflict resolution among neighboring land uses. The results evince the validity of the GA framework and also corroborate the utility of the virtual scenarios."
An Accuracy Index with Positional and Thematic Fuzzy Bounds for Land-use/Land-cover Maps,"Couturier, Stéphane; Mas, Jean-François; Cuevas, Gabriela; Benítez, Jorge; Vega-Guzmán, Álvaro; Coria-Tapia, Valdemar",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00001;jsessionid=54h5ovpsgadsm.x-ic-live-02,"This paper proposes a comprehensive framework for the accuracy assessment of taxonomically diverse LULC maps. A widely accepted difficulty in assessing such maps is associated with the vagueness in the interpretation of complex landscapes. For every class of the map, this method quantified the thematic and positional fuzziness of accuracy, induced by this difficulty. The labeling protocol consisted of a fuzzy comparison between the map and a reference maplet, for which degrees of positional and thematic tolerance can be user-defined. The construction of reference maplets permitted a flexible analysis (comparable with the assessment of other maps) of the positional fuzziness of the reference dataset and of the vagueness of the assessment process, while the alternate evaluation protocol, based on traditional point like data collection, did not allow such analysis."
GIS Analysis of Global Impacts from Sea Level Rise,"Li, Xingong; Rowley, Rex J.; Kostelnick, John C.; Braaten, David; Meisel, Joshua; Hulbutta, Kalonie",pp. 807-818(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00002;jsessionid=54h5ovpsgadsm.x-ic-live-02,"Future sea level rise caused by climate change would disrupt the physical processes, economic activities, and social systems in coastal regions. Based on a hypothetical global sea level increase of one to six meters, we developed GIS methods to assess and visualize the global impacts of potential inundation using the best available global datasets. After susceptible areas were delineated, we estimated that the size of the areas is between 1.055 (one meter) to 2.193 million km2(six meters). Population in the susceptible areas was estimated to range from 108 (one meter) to 431 million (six meters) people. Among the seven land-cover types in the susceptible areas, forest and grassland account for more than 60 percent for all the increments of sea level rise. A suite of interactive visuali-zation products was also developed to understand and communicate the ramifications of potential sea level rise."
Forest Type Mapping using Object-specific Texture Measures from Multispectral Ikonos Imagery,"Kim, Minho; Madden, Marguerite; Warner, Timothy A.",pp. 819-829(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00003;jsessionid=54h5ovpsgadsm.x-ic-live-02,"This study investigated the use of a geographic object-based image analysis (GEOBIA) approach with the incorporation of object-specific grey-level co-occurrence matrix (GLCM) texture measures from a multispectral Ikonos image for delineation of deciduous, evergreen, and mixed forest types in Guilford Courthouse National Military Park, North Carolina. A series of automated segmentations was produced at a range of scales, each resulting in an associated range of number and size of objects (or segments). Prior to classification, the spatial autocorrelation of each segmentation was evaluated by calculating Moran’s I using the average image digital numbers (DNs) per segment. An initial assumption was made that the optimal segmentation scales would have the lowest spatial autocorrelation, and conversely, that over- and under-segmentation would result in higher autocorrelation between segments. At these optimal segmentation scales, the automated segmentation was found to yield information comparable to manually interpreted stand-level forest maps in terms of the size and classification of images identified from a spatial autocorre-lation analysis to have an optimal segmentation, compared to those determined to have over- and under-segmentation. An overall accuracy of 79 percent with a Kappa of 0.65 was obtained at the optimal segmentation scale of 19. The addition of object-specific GLCM multiple texture analysis improved classification accuracies up to a value of 83 percent overall accuracy and a Kappa of 0.71 by reducing the confusion between evergreen and mixed forest types. Although some misclassification still remained because of local segmentation quality, a visual assessment of the texture-enhanced GEOBIA classification generally agreeable with manually interpreted forest types."
Developing Collaborative Classifiers using an Expert-based Model,"Mountrakis, Giorgos; Watts, Raymond; Luo, Lori; Wang, Jida",pp. 831-843(13),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00004;jsessionid=54h5ovpsgadsm.x-ic-live-02,"This paper presents a hierarchical, multi-stage adaptive strategy for image classification. We iteratively apply various classification methods (e.g., decision trees, neural networks), identify regions of parametric and geographic space where accuracy is low, and in these regions, test and apply alternate methods repeating the process until the entire image is classified. Currently, classifiers are evaluated through human input using an expert-based system; therefore, this paper acts as the proof of concept for collaborative classifiers. Because we decompose the problem into smaller, more manageable sub-tasks, our classification exhibits increased flexibility compared to existing methods since classification methods are tailored to the idiosyncrasies of specific regions. A major benefit of our approach is its scalability and collaborative support since selected low-accuracy classifiers can be easily replaced with others without affecting classification accuracy in high accuracy areas. At each stage, we develop spatially explicit accuracy metrics that provide straightforward assessment of results by non-experts and point to areas that need algorithmic improvement or ancillary data. Our approach is demonstrated in the task of detecting impervious surface areas, an important indicator for human-induced alterations to the environment, using a 2001 Landsat scene from Las Vegas, Nevada."
Automated Urban Delineation from Landsat Imagery Based on Spatial Information Processing,"Guindon, Bert; Zhang, Ying",pp. 845-858(14),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00005;jsessionid=54h5ovpsgadsm.x-ic-live-02,"Methodologies are developed and assessed for the delineation of urban areas on moderate resolution satellite images based on line feature extraction and processing. It is argued that a simple two component urban/rural road network model and a preliminary estimate of the extent of urban cover in a satellite scene can be used to quantify processing settings, such as line thresholds. As a result, urban delineation can be fully automated. Tests have been conducted with Landsat Thematic Mapper data of a candidate set of cities that exemplify the spectrum of North American urban landscapes. Producer accuracies in the range 60 to 80 percent are consistently for a variety of urban landscapes. While these performance levels are lower than those previously reported for small area, city-specific studies, they are comparable to those previously achieved in large-area, approaches (e.g., the National Land Cover Dataset initiative) that rely primarily on spectral attributes. It is concluded that better integrated use of spectral-spatial data processing have the potential to lead to improved operational urban mapping accuracies."
Traffic Monitoring using Very High Resolution Satellite Imagery,"Larsen, Siri Øyen; Koren, Hans; Solberg, Rune",pp. 859-869(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00006;jsessionid=54h5ovpsgadsm.x-ic-live-02,"Very high resolution satellite images allow automated monitoring of road traffic conditions. Satellite surveillance has several obvious advantages over current methods, which consist of expensive single-point measurements made from pressure sensors, video surveillance, etc., in/or close to the road. The main limitation of using satellite surveillance is the time resolution; the continuously changing traffic situation must be deduced from a snapshot image. In cooperation with the Norwegian Road Authorities, we have developed an approach for detection of vehicles in Quick-Bird images. The algorithm consists of a segmentation step followed by object-based maximum likelihood classification. Additionally, we propose a new approach for prediction of vehicle shadows. The shadow information is used as a contextual feature in order to improve classification. The correct classification rate was 89 percent, excluding noise samples. The proposed method tends to underestimate the number of vehicles when compared to manual counts and in-road equipment counts."
Object-based Detection and Classification of Vehicles from High-resolution Aerial Photography,"Holt, Ashley C.; Seto, Edmund Y.W.; Rivard, Tom; Gong, Peng",pp. 871-880(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2009/00000075/00000007/art00007;jsessionid=54h5ovpsgadsm.x-ic-live-02,"Vehicle counts and truck percentages are important input variables in both noise pollution and air quality models, but the acquisition of these variables through fixed-point methods can be expensive, labor-intensive, and provide incomplete spatial sampling. The increasing availability and decreasing cost of high spatial resolution imagery provides an opportunity to improve the descriptive ability of traffic volume analysis. This study describes an object-based classification technique to extract vehicle volumes and vehicle type distributions from aerial photos sampled throughout a large metropolitan area. We developed rules for optimizing segmentation parameters, and used feature space optimization to choose classification attributes and develop fuzzy-set memberships for classification. Vehicles were extracted from street areas with 91.8 percent accuracy. Furthermore, separation of vehicles into classes based on car, medium-sized truck, and buses/heavy truck definitions was achieved with 87.5 percent accuracy. We discuss implications of these results for traffic volume analysis and parameterization of existing noise and air pollution models, and suggest future work for traffic assessment using high-resolution remotely-sensed imagery."
