Journal Title,Publisher Name,Link to Journal
"Engineering, Construction and Architectural Management",Emerald Group Publishing Limited,/content/mcb/286;jsessionid=dif5jnh30f2q.x-ic-live-02
Environmental Management and Health,Emerald Group Publishing Limited,/content/mcb/1083;jsessionid=dif5jnh30f2q.x-ic-live-02
Equal Opportunities International,Emerald Group Publishing Limited,/content/mcb/030;jsessionid=dif5jnh30f2q.x-ic-live-02
"Equality, Diversity and Inclusion: An International Journal",Emerald Group Publishing Limited,/content/mcb/edi;jsessionid=dif5jnh30f2q.x-ic-live-02
Ethnicity and Inequalities in Health and Social Care,Emerald Group Publishing Limited,/content/mcb/eihsc;jsessionid=dif5jnh30f2q.x-ic-live-02
EuroMed Journal of Business,Emerald Group Publishing Limited,/content/mcb/emjb;jsessionid=dif5jnh30f2q.x-ic-live-02
European Business Review,Emerald Group Publishing Limited,/content/mcb/054;jsessionid=dif5jnh30f2q.x-ic-live-02
European Journal of Innovation Management,Emerald Group Publishing Limited,/content/mcb/220;jsessionid=dif5jnh30f2q.x-ic-live-02
European Journal of Marketing,Emerald Group Publishing Limited,/content/mcb/007;jsessionid=dif5jnh30f2q.x-ic-live-02
European Journal of Training and Development,Emerald Group Publishing Limited,/content/mcb/ejtd;jsessionid=dif5jnh30f2q.x-ic-live-02
Evidence-based HRM: a Global Forum for Empirical Scholarship,Emerald Group Publishing Limited,/content/mcb/ebhrm;jsessionid=dif5jnh30f2q.x-ic-live-02
Executive Development,Emerald Group Publishing Limited,/content/mcb/063;jsessionid=dif5jnh30f2q.x-ic-live-02
Facilities,Emerald Group Publishing Limited,/content/mcb/069;jsessionid=dif5jnh30f2q.x-ic-live-02
"Foresight - The journal of future studies, strategic thinking and policy",Emerald Group Publishing Limited,/content/mcb/273;jsessionid=dif5jnh30f2q.x-ic-live-02
Gender in Management: An International Journal,Emerald Group Publishing Limited,/content/mcb/gm;jsessionid=dif5jnh30f2q.x-ic-live-02
Grey Systems: Theory and Application,Emerald Group Publishing Limited,/content/mcb/gs;jsessionid=dif5jnh30f2q.x-ic-live-02
Handbook of Business Strategy,Emerald Group Publishing Limited,/content/mcb/hbs2;jsessionid=dif5jnh30f2q.x-ic-live-02
Health Education,Emerald Group Publishing Limited,/content/mcb/142;jsessionid=dif5jnh30f2q.x-ic-live-02
Health Manpower Management,Emerald Group Publishing Limited,/content/mcb/039;jsessionid=dif5jnh30f2q.x-ic-live-02
"Higher Education, Skills and Work-based Learning",Emerald Group Publishing Limited,/content/mcb/heswbl;jsessionid=dif5jnh30f2q.x-ic-live-02
History of Education Review,Emerald Group Publishing Limited,/content/mcb/her;jsessionid=dif5jnh30f2q.x-ic-live-02
"Housing, Care and Support",Emerald Group Publishing Limited,/content/mcb/hcs;jsessionid=dif5jnh30f2q.x-ic-live-02
Human Resource Management International Digest,Emerald Group Publishing Limited,/content/mcb/044;jsessionid=dif5jnh30f2q.x-ic-live-02
Humanomics,Emerald Group Publishing Limited,/content/mcb/h;jsessionid=dif5jnh30f2q.x-ic-live-02
Indian Growth and Development Review,Emerald Group Publishing Limited,/content/mcb/igdr;jsessionid=dif5jnh30f2q.x-ic-live-02
Industrial and Commercial Training,Emerald Group Publishing Limited,/content/mcb/037;jsessionid=dif5jnh30f2q.x-ic-live-02
Industrial Lubrication and Tribology,Emerald Group Publishing Limited,/content/mcb/018;jsessionid=dif5jnh30f2q.x-ic-live-02
Industrial Management & Data Systems,Emerald Group Publishing Limited,/content/mcb/029;jsessionid=dif5jnh30f2q.x-ic-live-02
Industrial Robot: An International Journal,Emerald Group Publishing Limited,/content/mcb/049;jsessionid=dif5jnh30f2q.x-ic-live-02
"Info - The journal of policy, regulation and strategy for telecommunications",Emerald Group Publishing Limited,/content/mcb/272;jsessionid=dif5jnh30f2q.x-ic-live-02
Information and Learning Sciences,Emerald Group Publishing Limited,/content/mcb/ils;jsessionid=dif5jnh30f2q.x-ic-live-02
Information Management & Computer Security,Emerald Group Publishing Limited,/content/mcb/046;jsessionid=dif5jnh30f2q.x-ic-live-02
Information Technology & People,Emerald Group Publishing Limited,/content/mcb/161;jsessionid=dif5jnh30f2q.x-ic-live-02
Integrated Manufacturing Systems,Emerald Group Publishing Limited,/content/mcb/068old;jsessionid=dif5jnh30f2q.x-ic-live-02
Interactive Technology and Smart Education,Emerald Group Publishing Limited,/content/mcb/itse;jsessionid=dif5jnh30f2q.x-ic-live-02
Interlending & Document Supply,Emerald Group Publishing Limited,/content/mcb/122;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal for Lesson and Learning Studies,Emerald Group Publishing Limited,/content/mcb/ijlls;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal for Researcher Development,Emerald Group Publishing Limited,/content/mcb/ijrd;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Accounting and Information Management,Emerald Group Publishing Limited,/content/mcb/ijaim;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Agile Management Systems,Emerald Group Publishing Limited,/content/mcb/237;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Bank Marketing, The",Emerald Group Publishing Limited,/content/mcb/032;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Career Management,Emerald Group Publishing Limited,/content/mcb/076;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Climate Change Strategies and Management,Emerald Group Publishing Limited,/content/mcb/ijccsm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Clothing Science and Technology,Emerald Group Publishing Limited,/content/mcb/058;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Commerce and Management,Emerald Group Publishing Limited,/content/mcb/ijcoma;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Conflict Management,Emerald Group Publishing Limited,/content/mcb/ijcma;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Contemporary Hospitality Management,Emerald Group Publishing Limited,/content/mcb/041;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Culture, Tourism and Hospitality Research",Emerald Group Publishing Limited,/content/mcb/ijcthr;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Development Issues,Emerald Group Publishing Limited,/content/mcb/ijdi;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Disaster Resilience in the Built Environment,Emerald Group Publishing Limited,/content/mcb/ijdrbe;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Educational Management, The",Emerald Group Publishing Limited,/content/mcb/060;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Emergency Services,Emerald Group Publishing Limited,/content/mcb/ijes;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Emerging Markets,Emerald Group Publishing Limited,/content/mcb/ijoem;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Energy Sector Management,Emerald Group Publishing Limited,/content/mcb/ijesm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Entrepreneurial Behaviour and Research,Emerald Group Publishing Limited,/content/mcb/160;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Event and Festival Management,Emerald Group Publishing Limited,/content/mcb/ijefm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Gender and Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/ijge;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Health Care Quality Assurance,Emerald Group Publishing Limited,/content/mcb/062;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Health Governance,Emerald Group Publishing Limited,/content/mcb/ijhg;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Housing Markets and Analysis,Emerald Group Publishing Limited,/content/mcb/ijhma;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Human Rights in Healthcare,Emerald Group Publishing Limited,/content/mcb/ijhrh;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Information and Learning Technology, The",Emerald Group Publishing Limited,/content/mcb/ijilt;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Innovation Science,Emerald Group Publishing Limited,/content/mcb/ijis;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Intelligent Computing and Cybernetics,Emerald Group Publishing Limited,/content/mcb/ijicc;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Intelligent Unmanned Systems,Emerald Group Publishing Limited,/content/mcb/ijius;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Islamic and Middle Eastern Finance and Management,Emerald Group Publishing Limited,/content/mcb/imefm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Law and Management,Emerald Group Publishing Limited,/content/mcb/ijlma;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Law in the Built Environment,Emerald Group Publishing Limited,/content/mcb/ijlbe;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Leadership in Public Services, The",Emerald Group Publishing Limited,/content/mcb/bjlps;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Lean Six Sigma,Emerald Group Publishing Limited,/content/mcb/ijlss;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Logistics Management, The",Emerald Group Publishing Limited,/content/mcb/ijlm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Managerial Finance,Emerald Group Publishing Limited,/content/mcb/291;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Managing Projects in Business,Emerald Group Publishing Limited,/content/mcb/ijmpb;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Manpower,Emerald Group Publishing Limited,/content/mcb/016;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Mentoring and Coaching in Education,Emerald Group Publishing Limited,/content/mcb/ijmce;jsessionid=dif5jnh30f2q.x-ic-live-02
"International Journal of Migration, Health and Social Care",Emerald Group Publishing Limited,/content/mcb/ijmhsc;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Numerical Methods for Heat & Fluid Flow,Emerald Group Publishing Limited,/content/mcb/134;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Operations & Production Management,Emerald Group Publishing Limited,/content/mcb/024;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Organizational Analysis,Emerald Group Publishing Limited,/content/mcb/ijoa;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Pervasive Computing and Communications,Emerald Group Publishing Limited,/content/mcb/ijpcc;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Pharmaceutical and Healthcare Marketing,Emerald Group Publishing Limited,/content/mcb/ijphm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Physical Distribution & Logistics Management,Emerald Group Publishing Limited,/content/mcb/005;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Prisoner Health,Emerald Group Publishing Limited,/content/mcb/ijph;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Productivity and Performance Management,Emerald Group Publishing Limited,/content/mcb/079;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Public Leadership,Emerald Group Publishing Limited,/content/mcb/ijpl;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Public Sector Management,Emerald Group Publishing Limited,/content/mcb/042;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Quality and Service Sciences,Emerald Group Publishing Limited,/content/mcb/ijqss;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Quality & Reliability Management,Emerald Group Publishing Limited,/content/mcb/040;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Quality Science,Emerald Group Publishing Limited,/content/mcb/176;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Retail & Distribution Management,Emerald Group Publishing Limited,/content/mcb/089;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Service Industry Management,Emerald Group Publishing Limited,/content/mcb/085;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Social Economics,Emerald Group Publishing Limited,/content/mcb/006;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Structural Integrity,Emerald Group Publishing Limited,/content/mcb/ijsi;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Sustainability in Higher Education,Emerald Group Publishing Limited,/content/mcb/249;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Web Information Systems,Emerald Group Publishing Limited,/content/mcb/ijwis;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Wine Business Research,Emerald Group Publishing Limited,/content/mcb/ijwbr;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Wine Marketing,Emerald Group Publishing Limited,/content/mcb/ijwm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal of Workplace Health Management,Emerald Group Publishing Limited,/content/mcb/ijwhm;jsessionid=dif5jnh30f2q.x-ic-live-02
International Journal on Grey Literature,Emerald Group Publishing Limited,/content/mcb/246;jsessionid=dif5jnh30f2q.x-ic-live-02
International Marketing Review,Emerald Group Publishing Limited,/content/mcb/036;jsessionid=dif5jnh30f2q.x-ic-live-02
Internet Research: Electronic Networking Applications and Policy,Emerald Group Publishing Limited,/content/mcb/172;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal for Multicultural Education,Emerald Group Publishing Limited,/content/mcb/jme;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Accounting and Organizational Change,Emerald Group Publishing Limited,/content/mcb/jaoc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Accounting in Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jaee;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Adult Protection, The",Emerald Group Publishing Limited,/content/mcb/tjap;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Advances in Management Research,Emerald Group Publishing Limited,/content/mcb/jamr;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Aggression, Conflict and Peace Research",Emerald Group Publishing Limited,/content/mcb/jacpr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Agribusiness in Developing and Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jadee;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Applied Accounting Research,Emerald Group Publishing Limited,/content/mcb/jaar;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Applied Research in Higher Education,Emerald Group Publishing Limited,/content/mcb/jarhe;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Asia Business Studies,Emerald Group Publishing Limited,/content/mcb/jabs;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Assistive Technologies,Emerald Group Publishing Limited,/content/mcb/jat;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Business and Industrial Marketing, The",Emerald Group Publishing Limited,/content/mcb/080;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Business Strategy,Emerald Group Publishing Limited,/content/mcb/288;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Children's Services,Emerald Group Publishing Limited,/content/mcb/jcs;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Chinese Economic and Foreign Trade Studies,Emerald Group Publishing Limited,/content/mcb/jcefts;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Chinese Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/jce;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Chinese Human Resource Management,Emerald Group Publishing Limited,/content/mcb/jchrm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Communication Management,Emerald Group Publishing Limited,/content/mcb/jcm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Consumer Marketing,Emerald Group Publishing Limited,/content/mcb/077;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Corporate Real Estate,Emerald Group Publishing Limited,/content/mcb/cre;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Criminal Psychology,Emerald Group Publishing Limited,/content/mcb/jcp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Cultural Heritage Management and Sustainable Development,Emerald Group Publishing Limited,/content/mcb/jchmsd;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Documentation,Emerald Group Publishing Limited,/content/mcb/jd;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Documentation,Emerald Group Publishing Limited,/content/mcb/278;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Economic and Administrative Sciences,Emerald Group Publishing Limited,/content/mcb/jeas;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Economic Studies,Emerald Group Publishing Limited,/content/mcb/002;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Educational Administration,Emerald Group Publishing Limited,/content/mcb/074;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Engineering, Design and Technology",Emerald Group Publishing Limited,/content/mcb/jedt;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Enterprise Information Management,Emerald Group Publishing Limited,/content/mcb/088;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Enterprising Communities: People and Places in the Global Economy,Emerald Group Publishing Limited,/content/mcb/jec;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Entrepreneurship and Public Policy,Emerald Group Publishing Limited,/content/mcb/jepp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Entrepreneurship in Emerging Economies,Emerald Group Publishing Limited,/content/mcb/jeee;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of European Industrial Training,Emerald Group Publishing Limited,/content/mcb/003;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of European Real Estate Research,Emerald Group Publishing Limited,/content/mcb/jerer;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Facilities Management,Emerald Group Publishing Limited,/content/mcb/jfm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Family Business Management,Emerald Group Publishing Limited,/content/mcb/jfbm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Fashion Marketing and Management,Emerald Group Publishing Limited,/content/mcb/284;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Financial Crime,Emerald Group Publishing Limited,/content/mcb/jfc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Financial Economic Policy,Emerald Group Publishing Limited,/content/mcb/jfep;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Financial Management of Property and Construction,Emerald Group Publishing Limited,/content/mcb/jfmpc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Financial Regulation and Compliance,Emerald Group Publishing Limited,/content/mcb/jfr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Financial Reporting and Accounting,Emerald Group Publishing Limited,/content/mcb/jfra;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Forensic Practice,Emerald Group Publishing Limited,/content/mcb/jfp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Mobility,Emerald Group Publishing Limited,/content/mcb/jgm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Operations and Strategic Sourcing,Emerald Group Publishing Limited,/content/mcb/jgoss;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Global Responsibility,Emerald Group Publishing Limited,/content/mcb/jgr;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Health, Organisation and Management",Emerald Group Publishing Limited,/content/mcb/25;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Historical Research in Marketing,Emerald Group Publishing Limited,/content/mcb/jhrm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Hospitality and Tourism Technology,Emerald Group Publishing Limited,/content/mcb/jhtt;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Human Resource Costing & Accounting,Emerald Group Publishing Limited,/content/mcb/jhrca;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Humanitarian Logistics and Supply Chain Management,Emerald Group Publishing Limited,/content/mcb/jhlscm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Indian Business Research,Emerald Group Publishing Limited,/content/mcb/jibr;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Information, Communication and Ethics in Society",Emerald Group Publishing Limited,/content/mcb/jices;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Integrated Care,Emerald Group Publishing Limited,/content/mcb/jica;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intellectual Capital,Emerald Group Publishing Limited,/content/mcb/250;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Intellectual Disabilities and Offending Behaviour,Emerald Group Publishing Limited,/content/mcb/jidob2;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Education in Business,Emerald Group Publishing Limited,/content/mcb/jieb;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of International Trade Law and Policy,Emerald Group Publishing Limited,/content/mcb/jitlp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Investment Compliance,Emerald Group Publishing Limited,/content/mcb/joic;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Accounting and Business Research,Emerald Group Publishing Limited,/content/mcb/jiabr;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Islamic Marketing,Emerald Group Publishing Limited,/content/mcb/jima;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Knowledge Management,Emerald Group Publishing Limited,/content/mcb/230;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Knowledge-based Innovation in China,Emerald Group Publishing Limited,/content/mcb/jkic;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Learning Disabilities and Offending Behaviour,Emerald Group Publishing Limited,/content/mcb/jidob;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Management Development, The",Emerald Group Publishing Limited,/content/mcb/026;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Management History,Emerald Group Publishing Limited,/content/mcb/jmh2;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Management History (Archive),Emerald Group Publishing Limited,/content/mcb/158;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Managerial Psychology,Emerald Group Publishing Limited,/content/mcb/050;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Manufacturing Technology Management,Emerald Group Publishing Limited,/content/mcb/068;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Marketing Practice: Applied Marketing Science,Emerald Group Publishing Limited,/content/mcb/155;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Mental Health Training, Education and Practice, The",Emerald Group Publishing Limited,/content/mcb/jmhtep;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Modelling in Management,Emerald Group Publishing Limited,/content/mcb/jm2;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Money Laundering Control,Emerald Group Publishing Limited,/content/mcb/jmlc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Organizational Change Management,Emerald Group Publishing Limited,/content/mcb/023;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Organizational Ethnography,Emerald Group Publishing Limited,/content/mcb/joe;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Place Management and Development,Emerald Group Publishing Limited,/content/mcb/jpmd;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Product and Brand Management,Emerald Group Publishing Limited,/content/mcb/096;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Property Finance,Emerald Group Publishing Limited,/content/mcb/114;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Property Investment and Finance,Emerald Group Publishing Limited,/content/mcb/112;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Property Valuation and Investment,Emerald Group Publishing Limited,/content/mcb/0112;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Public Mental Health,Emerald Group Publishing Limited,/content/mcb/jpmh;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Quality in Maintenance Engineering,Emerald Group Publishing Limited,/content/mcb/154;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Research in Interactive Marketing,Emerald Group Publishing Limited,/content/mcb/jrim;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Research in Marketing and Entrepreneurship,Emerald Group Publishing Limited,/content/mcb/jrme;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Risk Finance Incorporating Balance Sheet, The",Emerald Group Publishing Limited,/content/mcb/294;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Science and Technology Policy in China,Emerald Group Publishing Limited,/content/mcb/jstpc;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Science and Technology Policy Management,Emerald Group Publishing Limited,/content/mcb/jstpm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Service Management,Emerald Group Publishing Limited,/content/mcb/josm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Service Theory and Practice,Emerald Group Publishing Limited,/content/mcb/jstp;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Services Marketing,Emerald Group Publishing Limited,/content/mcb/075;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Small Business and Enterprise Development,Emerald Group Publishing Limited,/content/mcb/271;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Social Marketing,Emerald Group Publishing Limited,/content/mcb/jsocm;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Strategy and Management,Emerald Group Publishing Limited,/content/mcb/jsma;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Systems and Information Technology,Emerald Group Publishing Limited,/content/mcb/jsit;jsessionid=dif5jnh30f2q.x-ic-live-02
Journal of Technology Management in China,Emerald Group Publishing Limited,/content/mcb/jtmc;jsessionid=dif5jnh30f2q.x-ic-live-02
"Journal of Workplace Learning, The",Emerald Group Publishing Limited,/content/mcb/086;jsessionid=dif5jnh30f2q.x-ic-live-02
Kybernetes: The International Journal of Systems & Cybernetics,Emerald Group Publishing Limited,/content/mcb/067;jsessionid=dif5jnh30f2q.x-ic-live-02
Leadership and Organization Development Journal,Emerald Group Publishing Limited,/content/mcb/022;jsessionid=dif5jnh30f2q.x-ic-live-02
Leadership in Health Services,Emerald Group Publishing Limited,/content/mcb/211;jsessionid=dif5jnh30f2q.x-ic-live-02
"Learning Organization: An International Journal, The",Emerald Group Publishing Limited,/content/mcb/119;jsessionid=dif5jnh30f2q.x-ic-live-02
Librarian Career Development,Emerald Group Publishing Limited,/content/mcb/102;jsessionid=dif5jnh30f2q.x-ic-live-02
Library Consortium Management: An International Journal,Emerald Group Publishing Limited,/content/mcb/247;jsessionid=dif5jnh30f2q.x-ic-live-02
Library Hi Tech,Emerald Group Publishing Limited,/content/mcb/238;jsessionid=dif5jnh30f2q.x-ic-live-02
Library Hi Tech News incorporating Online and CD Notes,Emerald Group Publishing Limited,/content/mcb/lhtn;jsessionid=dif5jnh30f2q.x-ic-live-02
Library Management,Emerald Group Publishing Limited,/content/mcb/015;jsessionid=dif5jnh30f2q.x-ic-live-02
Library Review,Emerald Group Publishing Limited,/content/mcb/035;jsessionid=dif5jnh30f2q.x-ic-live-02
Logistics Information Management,Emerald Group Publishing Limited,/content/mcb/1088;jsessionid=dif5jnh30f2q.x-ic-live-02
Management Decision,Emerald Group Publishing Limited,/content/mcb/001;jsessionid=dif5jnh30f2q.x-ic-live-02
Management Development Review,Emerald Group Publishing Limited,/content/mcb/011;jsessionid=dif5jnh30f2q.x-ic-live-02
Management of Environmental Quality: An International Journal,Emerald Group Publishing Limited,/content/mcb/083;jsessionid=dif5jnh30f2q.x-ic-live-02
Management Research News,Emerald Group Publishing Limited,/content/mcb/021;jsessionid=dif5jnh30f2q.x-ic-live-02
Management Research Review,Emerald Group Publishing Limited,/content/mcb/mrr;jsessionid=dif5jnh30f2q.x-ic-live-02
Management Research: The Journal of the Iberoamerican Academy of Management,Emerald Group Publishing Limited,/content/mcb/mrjiam;jsessionid=dif5jnh30f2q.x-ic-live-02
