Journal Title,Publisher Name,Link to Journal,Print ISSN,Online ISSN,Latest Issue
Iraqi Journal of Veterinary Sciences,Directory of Open Access Journals,/content/doaj/16073894;jsessionid=dif5jnh30f2q.x-ic-live-02,16073894,N/A,"Number 1, 2014"
Iraqi national journal of chemistry,Directory of Open Access Journals,/content/doaj/22236686;jsessionid=dif5jnh30f2q.x-ic-live-02,22236686,N/A,"Number 1, 2016"
Irish Educational Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/ries;jsessionid=dif5jnh30f2q.x-ic-live-02,03323315,03323315,"Number 2, 2 April 2024"
Irish Journal of Academic Practice,Directory of Open Access Journals,/content/doaj/20097387;jsessionid=dif5jnh30f2q.x-ic-live-02,20097387,N/A,"Number 1, 2014"
Irish Journal of Agricultural and Food Research,Directory of Open Access Journals,/content/doaj/20099029;jsessionid=dif5jnh30f2q.x-ic-live-02,20099029,N/A,"Number 2, 2016"
Irish Journal of Applied Social Studies,Directory of Open Access Journals,/content/doaj/13937022;jsessionid=dif5jnh30f2q.x-ic-live-02,13937022,N/A,"Number 1, 2013"
Irish Journal of French Studies,Irish Journal of French Studies,/content/irjofs/ijfs;jsessionid=dif5jnh30f2q.x-ic-live-02,16491335,16491335,N/A
"Irish Journal of Psychology, The","Routledge, part of the Taylor & Francis Group",/content/routledg/riri20;jsessionid=dif5jnh30f2q.x-ic-live-02,03033910,N/A,"Number 1, 2 January 2014"
Irish Political Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/ips;jsessionid=dif5jnh30f2q.x-ic-live-02,07907184,07907184,"Number 2, 2 April 2024"
Irish Studies Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/cisr;jsessionid=dif5jnh30f2q.x-ic-live-02,09670882,09670882,"Number 3, 2 July 2024"
Irish Veterinary Journal,Directory of Open Access Journals,/content/doaj/20460481;jsessionid=dif5jnh30f2q.x-ic-live-02,20460481,N/A,"Number 1, 2012"
Ironmaking & Steelmaking,Taylor and Francis Ltd,/content/tandf/yirs20;jsessionid=dif5jnh30f2q.x-ic-live-02,03019233,03019233,"Number 11, 23 November 2023"
Irresolute Anxiety between Moral Principles and Feats in Zeng Guofan and Li Hongzhang's Times,CNPIEC,/content/cnpiec/24228;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Isegoría,Directory of Open Access Journals,/content/doaj/11302097;jsessionid=dif5jnh30f2q.x-ic-live-02,11302097,N/A,"Number 29, 2003"
ISH Journal of Hydraulic Engineering,Taylor and Francis Ltd,/content/tandf/tish20;jsessionid=dif5jnh30f2q.x-ic-live-02,09715010,09715010,"Number 3, 26 May 2024"
Islam and Christian-Muslim Relations,"Routledge, part of the Taylor & Francis Group",/content/routledg/cicm;jsessionid=dif5jnh30f2q.x-ic-live-02,09596410,09596410,"Number 1, 2 January 2024"
Islamica: Jurnal Studi Keislaman,Directory of Open Access Journals,/content/doaj/19783183;jsessionid=dif5jnh30f2q.x-ic-live-02,19783183,N/A,"Number 2, 2017"
Island Studies Journal,Directory of Open Access Journals,/content/doaj/17152593;jsessionid=dif5jnh30f2q.x-ic-live-02,17152593,N/A,"Number 1, 2017"
Íslenska Thjodfélagid,Directory of Open Access Journals,/content/doaj/1670875x;jsessionid=dif5jnh30f2q.x-ic-live-02,1670875X,N/A,"Number 1, 2013"
Isletme ve Iktisat Calismalari Dergisi,Directory of Open Access Journals,/content/doaj/2147804x;jsessionid=dif5jnh30f2q.x-ic-live-02,2147804X,N/A,"Number 3, 2014"
Isotopes in Environmental Health Studies,Taylor and Francis Ltd,/content/tandf/gieh;jsessionid=dif5jnh30f2q.x-ic-live-02,10256016,10256016,"Number 3, 3 May 2024"
ISPRS International Journal of Geo-Information,Directory of Open Access Journals,/content/doaj/22209964;jsessionid=dif5jnh30f2q.x-ic-live-02,22209964,N/A,"Number 9, 2018"
Israel Affairs,"Routledge, part of the Taylor & Francis Group",/content/routledg/ia;jsessionid=dif5jnh30f2q.x-ic-live-02,13537121,13537121,"Number 3, 3 May 2024"
Israel Journal of Foreign Affairs,"Routledge, part of the Taylor & Francis Group",/content/routledg/rifa20;jsessionid=dif5jnh30f2q.x-ic-live-02,23739770,N/A,"Number 1, 2 January 2024"
Israel Journal of Health Policy Research,Directory of Open Access Journals,/content/doaj/20454015;jsessionid=dif5jnh30f2q.x-ic-live-02,20454015,N/A,"Number 1, 2012"
Israeli Journal of Humor Research,Directory of Open Access Journals,/content/doaj/23044489;jsessionid=dif5jnh30f2q.x-ic-live-02,23044489,N/A,"Number 2, 2012"
ISRN Aerospace Engineering,Directory of Open Access Journals,/content/doaj/23146427;jsessionid=dif5jnh30f2q.x-ic-live-02,23146427,N/A,"Number 1, 2014"
ISRN AIDS,Directory of Open Access Journals,/content/doaj/2090939x;jsessionid=dif5jnh30f2q.x-ic-live-02,2090939X,N/A,"Number 1, 2014"
ISRN Biomedical Engineering,Directory of Open Access Journals,/content/doaj/23146346;jsessionid=dif5jnh30f2q.x-ic-live-02,23146346,N/A,"Number 1, 2013"
ISRN Biotechnology,Directory of Open Access Journals,/content/doaj/20909403;jsessionid=dif5jnh30f2q.x-ic-live-02,20909403,N/A,"Number 1, 2014"
ISRN Cell Biology,Directory of Open Access Journals,/content/doaj/20907389;jsessionid=dif5jnh30f2q.x-ic-live-02,20907389,N/A,"Number 1, 2013"
ISRN Chemical Engineering,Directory of Open Access Journals,/content/doaj/2090861x;jsessionid=dif5jnh30f2q.x-ic-live-02,2090861X,N/A,"Number 1, 2014"
ISRN Computational Mathematics,Directory of Open Access Journals,/content/doaj/20907842;jsessionid=dif5jnh30f2q.x-ic-live-02,20907842,N/A,"Number 1, 2014"
ISRN Corrosion,Directory of Open Access Journals,/content/doaj/20908903;jsessionid=dif5jnh30f2q.x-ic-live-02,20908903,N/A,"Number 1, 2013"
ISRN Discrete Mathematics,Directory of Open Access Journals,/content/doaj/20907788;jsessionid=dif5jnh30f2q.x-ic-live-02,20907788,N/A,"Number 1, 2014"
ISRN Economics,Directory of Open Access Journals,/content/doaj/20908938;jsessionid=dif5jnh30f2q.x-ic-live-02,20908938,N/A,"Number 1, 2014"
ISRN Education,Directory of Open Access Journals,/content/doaj/20908652;jsessionid=dif5jnh30f2q.x-ic-live-02,20908652,N/A,"Number 1, 2013"
ISRN Electronics,Directory of Open Access Journals,/content/doaj/20908679;jsessionid=dif5jnh30f2q.x-ic-live-02,20908679,N/A,"Number 1, 2014"
ISRN Environmental Chemistry,Directory of Open Access Journals,/content/doaj/23146419;jsessionid=dif5jnh30f2q.x-ic-live-02,23146419,N/A,"Number 1, 2014"
ISRN Forestry,Directory of Open Access Journals,/content/doaj/2090892x;jsessionid=dif5jnh30f2q.x-ic-live-02,2090892X,N/A,"Number 1, 2014"
ISRN Geophysics,Directory of Open Access Journals,/content/doaj/20908946;jsessionid=dif5jnh30f2q.x-ic-live-02,20908946,N/A,"Number 1, 2014"
ISRN Inflammation,Directory of Open Access Journals,/content/doaj/20908695;jsessionid=dif5jnh30f2q.x-ic-live-02,20908695,N/A,"Number 1, 2014"
ISRN Metallurgy,Directory of Open Access Journals,/content/doaj/20908717;jsessionid=dif5jnh30f2q.x-ic-live-02,20908717,N/A,"Number 1, 2014"
ISRN Minimally Invasive Surgery,Directory of Open Access Journals,/content/doaj/20909438;jsessionid=dif5jnh30f2q.x-ic-live-02,20909438,N/A,"Number 1, 2013"
ISRN Molecular Biology,Directory of Open Access Journals,/content/doaj/20907907;jsessionid=dif5jnh30f2q.x-ic-live-02,20907907,N/A,"Number 1, 2013"
ISRN Nanomaterials,Directory of Open Access Journals,/content/doaj/20908741;jsessionid=dif5jnh30f2q.x-ic-live-02,20908741,N/A,"Number 1, 2013"
ISRN Obesity,Directory of Open Access Journals,/content/doaj/20909446;jsessionid=dif5jnh30f2q.x-ic-live-02,20909446,N/A,"Number 1, 2014"
ISRN Physical Chemistry,Directory of Open Access Journals,/content/doaj/20907761;jsessionid=dif5jnh30f2q.x-ic-live-02,20907761,N/A,"Number 1, 2014"
ISRN Physiology,Directory of Open Access Journals,/content/doaj/2314467x;jsessionid=dif5jnh30f2q.x-ic-live-02,2314467X,N/A,"Number 1, 2014"
ISRN Polymer Science,Directory of Open Access Journals,/content/doaj/20908733;jsessionid=dif5jnh30f2q.x-ic-live-02,20908733,N/A,"Number 1, 2014"
ISRN Probability and Statistics,Directory of Open Access Journals,/content/doaj/2090472x;jsessionid=dif5jnh30f2q.x-ic-live-02,2090472X,N/A,"Number 1, 2014"
ISRN Psychiatry,Directory of Open Access Journals,/content/doaj/20907966;jsessionid=dif5jnh30f2q.x-ic-live-02,20907966,N/A,"Number 1, 2014"
ISRN Public Health,Directory of Open Access Journals,/content/doaj/20908008;jsessionid=dif5jnh30f2q.x-ic-live-02,20908008,N/A,"Number 1, 2014"
ISRN Sensor Networks,Directory of Open Access Journals,/content/doaj/20907745;jsessionid=dif5jnh30f2q.x-ic-live-02,20907745,N/A,"Number 1, 2014"
ISRN Soil Science,Directory of Open Access Journals,/content/doaj/2090875x;jsessionid=dif5jnh30f2q.x-ic-live-02,2090875X,N/A,"Number 1, 2013"
ISRN Stem Cells,Directory of Open Access Journals,/content/doaj/20908792;jsessionid=dif5jnh30f2q.x-ic-live-02,20908792,N/A,"Number 1, 2014"
ISRN Stroke,Directory of Open Access Journals,/content/doaj/20909454;jsessionid=dif5jnh30f2q.x-ic-live-02,20909454,N/A,"Number 1, 2013"
ISRN Thermodynamics,Directory of Open Access Journals,/content/doaj/20905211;jsessionid=dif5jnh30f2q.x-ic-live-02,20905211,N/A,"Number 1, 2013"
Issledovaniâ i Praktika v Medicine,Directory of Open Access Journals,/content/doaj/24092231;jsessionid=dif5jnh30f2q.x-ic-live-02,24092231,N/A,"Number 1, 2018"
Issues in Informing Science and Information Technology,Directory of Open Access Journals,/content/doaj/15475840;jsessionid=dif5jnh30f2q.x-ic-live-02,15475840,N/A,"Number 1, 2017"
Issues in Language Studies,Directory of Open Access Journals,/content/doaj/21802726;jsessionid=dif5jnh30f2q.x-ic-live-02,21802726,N/A,"Number 2, 2013"
Issues in Science and Technology Librarianship : a quarterly publication of the Science and Technology Section,Directory of Open Access Journals,/content/doaj/10921206;jsessionid=dif5jnh30f2q.x-ic-live-02,10921206,N/A,"Number 95, 2016"
Issues in Social and Environmental Accounting,Directory of Open Access Journals,/content/doaj/19780591;jsessionid=dif5jnh30f2q.x-ic-live-02,19780591,N/A,"Number 4, 2017"
Issues of Analysis,Directory of Open Access Journals,/content/doaj/23063424;jsessionid=dif5jnh30f2q.x-ic-live-02,23063424,N/A,"Number 23, 2016"
Istanbul Gelisim University Journal of Social Sciences,Directory of Open Access Journals,/content/doaj/21484287;jsessionid=dif5jnh30f2q.x-ic-live-02,21484287,N/A,"Number 1, 2014"
Istraživanja u Pedagogiji,Directory of Open Access Journals,/content/doaj/22177337;jsessionid=dif5jnh30f2q.x-ic-live-02,22177337,N/A,"Number 1, 2017"
Italian Antitrust Review,Directory of Open Access Journals,/content/doaj/22843272;jsessionid=dif5jnh30f2q.x-ic-live-02,22843272,N/A,"Number 1, 2015"
Italian Culture,"Routledge, part of the Taylor & Francis Group",/content/routledg/yitc20;jsessionid=dif5jnh30f2q.x-ic-live-02,01614622,N/A,"Number 1, 2 January 2024"
Italian Journal of Agronomy,Directory of Open Access Journals,/content/doaj/11254718;jsessionid=dif5jnh30f2q.x-ic-live-02,11254718,N/A,"Number 1, 2018"
Italian Journal of Animal Science,Directory of Open Access Journals,/content/doaj/15944077;jsessionid=dif5jnh30f2q.x-ic-live-02,15944077,N/A,"Number 4, 2010"
Italian Journal of Food Safety,Directory of Open Access Journals,/content/doaj/22397132;jsessionid=dif5jnh30f2q.x-ic-live-02,22397132,N/A,"Number 1, 2016"
Italian Journal of Food Science,Directory of Open Access Journals,/content/doaj/11201770;jsessionid=dif5jnh30f2q.x-ic-live-02,11201770,N/A,"Number 1, 2016"
Italian Journal of Medicine,Directory of Open Access Journals,/content/doaj/18779344;jsessionid=dif5jnh30f2q.x-ic-live-02,18779344,N/A,"Number 2, 2018"
Italian Journal of Mycology,Directory of Open Access Journals,/content/doaj/25317342;jsessionid=dif5jnh30f2q.x-ic-live-02,25317342,N/A,"Number 1, 2016"
"Italian Journal of Pediatrics, The",Directory of Open Access Journals,/content/doaj/17208424;jsessionid=dif5jnh30f2q.x-ic-live-02,17208424,N/A,"Number 1, 2013"
Italian Journal of Remote Sensing,Directory of Open Access Journals,/content/doaj/11298596;jsessionid=dif5jnh30f2q.x-ic-live-02,11298596,N/A,"Number 1, 2008"
Italian Journal of Zoology,Taylor and Francis Ltd,/content/tandf/izo;jsessionid=dif5jnh30f2q.x-ic-live-02,11250003,11250003,"Number 3, 2 July 2016"
Italian Sociological Review,Directory of Open Access Journals,/content/doaj/22398589;jsessionid=dif5jnh30f2q.x-ic-live-02,22398589,N/A,"Number 2, 2016"
Italian Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/yits20;jsessionid=dif5jnh30f2q.x-ic-live-02,00751634,N/A,"Number 1, 2 January 2024"
Italian TV Drama and Beyond,Intellect Books,/content/intelb/31mzkx;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
"Italianist Online, The","Routledge, part of the Taylor & Francis Group",/content/routledg/yita20;jsessionid=dif5jnh30f2q.x-ic-live-02,02614340,N/A,"Number 3, 2 September 2023"
Italiano LinguaDue,Directory of Open Access Journals,/content/doaj/20373597;jsessionid=dif5jnh30f2q.x-ic-live-02,20373597,N/A,"Number 1, 2018"
ITB Journal of Engineering Science,Directory of Open Access Journals,/content/doaj/19783051;jsessionid=dif5jnh30f2q.x-ic-live-02,19783051,N/A,"Number 3, 2012"
ITB Journal of Information and Communication Technology,Directory of Open Access Journals,/content/doaj/19783086;jsessionid=dif5jnh30f2q.x-ic-live-02,19783086,N/A,"Number 3, 2012"
ITB Journal of Science,Directory of Open Access Journals,/content/doaj/19783043;jsessionid=dif5jnh30f2q.x-ic-live-02,19783043,N/A,"Number 3, 2012"
ITL - International Journal of Applied Linguistics,John Benjamins Publishing Company,/content/jbp/itl;jsessionid=dif5jnh30f2q.x-ic-live-02,00190829,00190829,"Number 1, 10 October 2024"
ITM Web of Conferences,Directory of Open Access Journals,/content/doaj/22712097;jsessionid=dif5jnh30f2q.x-ic-live-02,22712097,N/A,"Number 1, 2016"
ITS Journal (Intelligent Transportation Systems),Taylor and Francis Ltd,/content/tandf/gits;jsessionid=dif5jnh30f2q.x-ic-live-02,10248072,N/A,"Number 2, April-June 2005"
IUCrJ,Directory of Open Access Journals,/content/doaj/20522525;jsessionid=dif5jnh30f2q.x-ic-live-02,20522525,N/A,"Number 4, 2017"
Ius et Praxis,Directory of Open Access Journals,/content/doaj/07172877;jsessionid=dif5jnh30f2q.x-ic-live-02,07172877,N/A,"Number 2, 2012"
Ius Humani : Revista de Derecho,Directory of Open Access Journals,/content/doaj/1390440x;jsessionid=dif5jnh30f2q.x-ic-live-02,1390440X,N/A,"Number 1, 2014"
Izquierdas,Directory of Open Access Journals,/content/doaj/07185049;jsessionid=dif5jnh30f2q.x-ic-live-02,07185049,N/A,"Number unknown, 2012"
Izumi,Directory of Open Access Journals,/content/doaj/2338249x;jsessionid=dif5jnh30f2q.x-ic-live-02,2338249X,N/A,"Number 1, 2016"
Izvestiâ Ûžnogo Federalʹnogo Universiteta: Filologičeskie Nauki,Directory of Open Access Journals,/content/doaj/19950640;jsessionid=dif5jnh30f2q.x-ic-live-02,19950640,N/A,"Number 4, 2017"
Izvestiâ Vysših Učebnyh Zavedenij i Ènergetičeskih ob Edinennij SNG. Ènergetika,Directory of Open Access Journals,/content/doaj/10297448;jsessionid=dif5jnh30f2q.x-ic-live-02,10297448,N/A,"Number 6, 2017"
J@rgonia,Directory of Open Access Journals,/content/doaj/1459305x;jsessionid=dif5jnh30f2q.x-ic-live-02,1459305X,N/A,"Number 31, 2018"
J@ti Undip: Jurnal Teknik Industri,Directory of Open Access Journals,/content/doaj/19071434;jsessionid=dif5jnh30f2q.x-ic-live-02,19071434,N/A,"Number 3, 2017"
JAAD Case Reports,Directory of Open Access Journals,/content/doaj/23525126;jsessionid=dif5jnh30f2q.x-ic-live-02,23525126,N/A,"Number 3, 2017"
JABE (Journal of Accounting and Business Education),Directory of Open Access Journals,/content/doaj/25287281;jsessionid=dif5jnh30f2q.x-ic-live-02,25287281,N/A,"Number 2, 2017"
JACC: Basic to Translational Science,Directory of Open Access Journals,/content/doaj/2452302x;jsessionid=dif5jnh30f2q.x-ic-live-02,2452302X,N/A,"Number 2, 2018"
Jahrbuch für Germanistische Sprachgeschichte,De Gruyter,/content/degruyter/jbgsg;jsessionid=dif5jnh30f2q.x-ic-live-02,18697038,N/A,"Number 1, 1 August 2024"
Jahrbuch für Internationale Germanistik,Peter Lang Academic Publishing Group,/content/plg/jfig;jsessionid=dif5jnh30f2q.x-ic-live-02,04495233,04495233,"Number 1, 2024"
Jahrbuch für Pädagogik,Peter Lang Academic Publishing Group,/content/plg/jfp;jsessionid=dif5jnh30f2q.x-ic-live-02,09411461,09411461,"Number 1, 2021"
JAIDS Journal of Acquired Immune Deficiency Syndromes,Wolters Kluwer,/content/wk/qai;jsessionid=dif5jnh30f2q.x-ic-live-02,15254135,N/A,"Number 5, 15 December 2024"
JAKI (Jurnal Akuntansi dan Keuangan Indonesia),Directory of Open Access Journals,/content/doaj/18298494;jsessionid=dif5jnh30f2q.x-ic-live-02,18298494,N/A,"Number 1, 2017"
Jàmbá : Journal of Disaster Risk Studies,Directory of Open Access Journals,/content/doaj/19961421;jsessionid=dif5jnh30f2q.x-ic-live-02,19961421,N/A,"Number 2, 2011"
James Baldwin Review,Directory of Open Access Journals,/content/doaj/20569203;jsessionid=dif5jnh30f2q.x-ic-live-02,20569203,N/A,"Number 1, 2017"
Jangada,Directory of Open Access Journals,/content/doaj/23174722;jsessionid=dif5jnh30f2q.x-ic-live-02,23174722,N/A,"Number 8, 2017"
Jangwa Pana,Directory of Open Access Journals,/content/doaj/16574923;jsessionid=dif5jnh30f2q.x-ic-live-02,16574923,N/A,"Number 1, 2017"
Janus: Estudios sobre el Siglo de Oro,Directory of Open Access Journals,/content/doaj/22547290;jsessionid=dif5jnh30f2q.x-ic-live-02,22547290,N/A,"Number 1, 2015"
JANUS.NET : e-journal of International Relations,Directory of Open Access Journals,/content/doaj/16477251;jsessionid=dif5jnh30f2q.x-ic-live-02,16477251,N/A,"Number 1, 2017"
Japan Forum,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjfo;jsessionid=dif5jnh30f2q.x-ic-live-02,09555803,09555803,"Number 2, 14 March 2024"
Japanese Clinical Medicine,Directory of Open Access Journals,/content/doaj/11796707;jsessionid=dif5jnh30f2q.x-ic-live-02,11796707,N/A,"Number 7, 2016"
Japanese Dental Science Review,Directory of Open Access Journals,/content/doaj/18827616;jsessionid=dif5jnh30f2q.x-ic-live-02,18827616,N/A,"Number 1, 2018"
Japanese Journal of Cancer and Chemotherapy,Sunmedia,/content/sun/jjcc;jsessionid=dif5jnh30f2q.x-ic-live-02,03850684,N/A,"Number 3, March 2009"
"Japanese Political Economy, The","Routledge, part of the Taylor & Francis Group",/content/routledg/mjes20;jsessionid=dif5jnh30f2q.x-ic-live-02,2329194X,N/A,"Number 1, 2 January 2024"
Japanese Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/cjst;jsessionid=dif5jnh30f2q.x-ic-live-02,10371397,10371397,"Number 1, 2 January 2024"
Japan's Shinto,CNPIEC,/content/cnpiec/24113;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Javnost - The Public,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjav20;jsessionid=dif5jnh30f2q.x-ic-live-02,13183222,N/A,"Number 2, 2 April 2024"
JAWS: Journal of Arts Writing by Students,Intellect,/content/intellect/jaws;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Jazz Perspectives,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjaz20;jsessionid=dif5jnh30f2q.x-ic-live-02,17494060,17494060,"Number 3, 2 September 2021"
JCO: Oncology Practice,Wolters Kluwer,/content/wk/onp;jsessionid=dif5jnh30f2q.x-ic-live-02,26881527,26881527,"Number 10, 13 October 2024"
JCOM: Journal of Science Communication,Directory of Open Access Journals,/content/doaj/18242049;jsessionid=dif5jnh30f2q.x-ic-live-02,18242049,N/A,"Number 3, 2009"
JEELS: Journal of English Education and Linguistics Studies,Directory of Open Access Journals,/content/doaj/24072575;jsessionid=dif5jnh30f2q.x-ic-live-02,24072575,N/A,"Number 1, 2017"
JEJAK: Jurnal Ekonomi dan Kebijakan,Directory of Open Access Journals,/content/doaj/24605123;jsessionid=dif5jnh30f2q.x-ic-live-02,24605123,N/A,"Number 1, 2017"
Jelentés és Nyelvhasználat,Directory of Open Access Journals,/content/doaj/20649940;jsessionid=dif5jnh30f2q.x-ic-live-02,20649940,N/A,"Number unknown, 2016"
Jentashapir Journal of Health Research,Directory of Open Access Journals,/content/doaj/23454067;jsessionid=dif5jnh30f2q.x-ic-live-02,23454067,N/A,"Number 1, 2016"
JEPIN (Jurnal Edukasi dan Penelitian Informatika),Directory of Open Access Journals,/content/doaj/24600741;jsessionid=dif5jnh30f2q.x-ic-live-02,24600741,N/A,"Number 1, 2018"
Jewish Culture and History,"Routledge, part of the Taylor & Francis Group",/content/routledg/rjch20;jsessionid=dif5jnh30f2q.x-ic-live-02,1462169X,N/A,"Number 3, 2 July 2024"
JHeS (Journal of Health Studies),Directory of Open Access Journals,/content/doaj/25493345;jsessionid=dif5jnh30f2q.x-ic-live-02,25493345,N/A,"Number 2, 2017"
Jinmen,CNPIEC,/content/cnpiec/24139;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
JINOP (Jurnal Inovasi Pembelajaran),Directory of Open Access Journals,/content/doaj/24431591;jsessionid=dif5jnh30f2q.x-ic-live-02,24431591,N/A,"Number 1, 2017"
JIPF: Jurnal Ilmu Pendidikan Fisika,Directory of Open Access Journals,/content/doaj/24775959;jsessionid=dif5jnh30f2q.x-ic-live-02,24775959,N/A,"Number 1, 2018"
JKAP (Jurnal Kebijakan dan Administrasi Publik),Directory of Open Access Journals,/content/doaj/08529213;jsessionid=dif5jnh30f2q.x-ic-live-02,08529213,N/A,"Number 1, 2016"
JKMA: (Jurnal Kesehatan Masyarakat Andalas) (Andalas Journal of Public Health),Directory of Open Access Journals,/content/doaj/19783833;jsessionid=dif5jnh30f2q.x-ic-live-02,19783833,N/A,"Number 1, 2017"
JKP (Jurnal Keperawatan Padjajaran),Directory of Open Access Journals,/content/doaj/23385324;jsessionid=dif5jnh30f2q.x-ic-live-02,23385324,N/A,"Number 1, 2017"
JLI: Jurnal Litbang Industri,Directory of Open Access Journals,/content/doaj/22523367;jsessionid=dif5jnh30f2q.x-ic-live-02,22523367,N/A,"Number 1, 2018"
JLIS.it,Directory of Open Access Journals,/content/doaj/20381026;jsessionid=dif5jnh30f2q.x-ic-live-02,20381026,N/A,"Number 2, 2018"
JMMR (Jurnal Medicoeticolegal dan Manajemen Rumah Sakit),Directory of Open Access Journals,/content/doaj/20882831;jsessionid=dif5jnh30f2q.x-ic-live-02,20882831,N/A,"Number 3, 2017"
JMPM: Jurnal Matematika dan Pendidikan Matematika,Directory of Open Access Journals,/content/doaj/2502986x;jsessionid=dif5jnh30f2q.x-ic-live-02,2502986X,N/A,"Number 1, 2017"
JMSP (Jurnal Manajemen dan Supervisi Pendidikan),Directory of Open Access Journals,/content/doaj/25803417;jsessionid=dif5jnh30f2q.x-ic-live-02,25803417,N/A,"Number 1, 2018"
JNKI: Jurnal Ners dan Kebidanan Indonesia,Directory of Open Access Journals,/content/doaj/23547642;jsessionid=dif5jnh30f2q.x-ic-live-02,23547642,N/A,"Number 2, 2017"
JNPM (Jurnal Nasional Pendidikan Matematika),Directory of Open Access Journals,/content/doaj/25498495;jsessionid=dif5jnh30f2q.x-ic-live-02,25498495,N/A,"Number 1, 2018"
Johnson Matthey Technology Review,Johnson Matthey,/content/matthey/jmtr;jsessionid=dif5jnh30f2q.x-ic-live-02,20565135,N/A,"Number 1, 1 January 2025"
JOIN: Jurnal Online Informatika,Directory of Open Access Journals,/content/doaj/25281682;jsessionid=dif5jnh30f2q.x-ic-live-02,25281682,N/A,"Number 2, 2018"
Jornal Brasileiro de Nefrologia,Directory of Open Access Journals,/content/doaj/01012800;jsessionid=dif5jnh30f2q.x-ic-live-02,01012800,N/A,"Number 4, 2018"
Jornal Brasileiro de Patologia e Medicina Laboratorial,Directory of Open Access Journals,/content/doaj/16762444;jsessionid=dif5jnh30f2q.x-ic-live-02,16762444,N/A,"Number 6, 2015"
Jornal Brasileiro de Pneumologia,Directory of Open Access Journals,/content/doaj/18063713;jsessionid=dif5jnh30f2q.x-ic-live-02,18063713,N/A,"Number 1, 2018"
Jornal Brasileiro de Psiquiatria,Directory of Open Access Journals,/content/doaj/00472085;jsessionid=dif5jnh30f2q.x-ic-live-02,00472085,N/A,"Number 4, 2018"
Jornal de Pediatria,Directory of Open Access Journals,/content/doaj/00217557;jsessionid=dif5jnh30f2q.x-ic-live-02,00217557,N/A,"Number 6, 2018"
Jornal de Pneumologia,Directory of Open Access Journals,/content/doaj/01023586;jsessionid=dif5jnh30f2q.x-ic-live-02,01023586,N/A,"Number 6, 2003"
Jornal Interdisciplinar de Biociências,Directory of Open Access Journals,/content/doaj/24480002;jsessionid=dif5jnh30f2q.x-ic-live-02,24480002,N/A,"Number 2, 2016"
Jornal Vascular Brasileiro,Directory of Open Access Journals,/content/doaj/16775449;jsessionid=dif5jnh30f2q.x-ic-live-02,16775449,N/A,"Number 4, 2018"
Jounal of Negative and No Positive Results,Directory of Open Access Journals,/content/doaj/2529850x;jsessionid=dif5jnh30f2q.x-ic-live-02,2529850X,N/A,"Number 2, 2017"
JOURNAL- ACADEMY OF MARKETING SCIENCE,Springer Science and Media,/content/ssam/00920703;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- AMERICAN OIL CHEMISTS SOCIETY,Springer Science and Media,/content/ssam/0003021x;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- AMERICAN SOCIETY FOR MASS SPECTROMETRY,Springer Science and Media,/content/ssam/10440305;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal An-Nafs: Kajian Penelitian Psikologi,Directory of Open Access Journals,/content/doaj/25280600;jsessionid=dif5jnh30f2q.x-ic-live-02,25280600,N/A,"Number 1, 2018"
Journal Biomedical and Biopharmaceutical Research (BBR),Directory of Open Access Journals,/content/doaj/21822360;jsessionid=dif5jnh30f2q.x-ic-live-02,21822360,N/A,"Number 1, 2018"
JOURNAL- BRAZILIAN COMPUTER SOCIETY,Springer Science and Media,/content/ssam/01046500;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING,Springer Science and Media,/content/ssam/16785878;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- CENTRAL SOUTH UNIVERSITY,Springer Science and Media,/content/ssam/20952899;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
JOURNAL- CENTRAL SOUTH UNIVERSITY OF TECHNOLOGY -ENGLISH EDITION-,Springer Science and Media,/content/ssam/10059784;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Journal for Cultural Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/jcr;jsessionid=dif5jnh30f2q.x-ic-live-02,14797585,14797585,"Number 2, 2 April 2024"
