"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/08","A Method for Optimizing Height Threshold When Computing Airborne Laser Scanning Metrics","Article","10.14358/pers.83.5.343","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","5","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Method of Extracting High-Accuracy Elevation Control Points from ICESat-2 Altimetry Data","Article","10.14358/pers.21-00009r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","5","5","0","5","0","0","0","5","0","31","31","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Methodology for Spatial Uncertainty Analysis Of Remote Sensing and GIS Products","Article","10.14358/pers.71.12.1423","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","12","2","2","0","2","0","0","0","2","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Methodology to Characterize Vertical Accuracies in Lidar-derived Products at Landscape Scales","Article","10.14358/pers.79.8.709","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","8","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Modeling Approach for Estimating Watershed Impervious Surface Area from National Land Cover Data 92","Article","10.14358/pers.70.11.1295","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","11","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Modified PSO Algorithm for Remote Sensing Image Template Matching","Article","10.14358/pers.76.4.379","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Multi-Scale Approach to Mapping Canopy Height","Article","10.14358/pers.79.2.185","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","2","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Multi-level Morphological Active Contour Algorithm for Delineating Tree Crowns in Mountainous Forest","Article","10.14358/pers.77.3.241","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","3","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Multi-scale Approach for Delineating Individual Tree Crowns with Very High Resolution Imagery","Article","10.14358/pers.76.4.371","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","4","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Multi-scale Segmentation Approach to Mapping Seagrass Habitats Using Airborne Digital Camera Imagery","Article","10.14358/pers.72.6.665","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","6","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Multidirectional and Multiscale Morphological Index for Automatic Building Extraction from Multispectral GeoEye-1 Imagery","Article","10.14358/pers.77.7.721","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","4","4","0","4","0","0","0","4","0","37","37","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Network-centric Modeling Approach for Infrastructure Interdependency","Article","10.14358/pers.73.6.681","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","6","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Neural Network Approach to Soil Electrical Conductivity Estimation on Earthen Levees Using Spaceborne X-band SAR Imagery","Article","10.14358/pers.82.7.509","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Approach for Pass-point Generation from Aerial Video Imagery","Article","10.14358/pers.75.12.1415","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","12","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Approach to Land Registry System in Turkey: Blockchain-Based System Proposal","Article","10.14358/pers.86.11.701","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","1","1","0","1","0","0","0","1","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New GPU Bundle Adjustment Method for Large-Scale Data","Article","10.14358/pers.83.9.633","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","9","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Geographic Information Framework for Great Britain","Article","10.14358/pers.69.10.1175","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","10","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Method for Segmenting Individual Trees from the Lidar Point Cloud","Article","10.14358/pers.78.1.75","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","1","33","33","0","33","0","0","0","33","0","275","275","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Pseudorigorous Lidar System Calibration Strategy with Minimal Requirements and Higher Capability","Article","10.14358/pers.85.4.313","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","4","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Spectral Index for Estimating the Oriental Migratory Locust Density","Article","10.14358/pers.74.5.619","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","5","1","1","0","1","0","0","0","1","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A New Stereo Algorithm based on Snakes","Article","10.14358/pers.77.5.495","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Approach to Terrestrial Lidar Georeferencing","Article","10.14358/pers.76.6.683","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","6","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Automatic Structural Linear Feature-based Matching Method Based on New Concepts of Mathematically-Generated-Points and Lines","Article","10.14358/pers.82.5.365","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Class-Specific Object-Based Method for Urban Change Detection Using High-Resolution Remote Sensing Imagery","Article","10.14358/pers.87.4.249","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Method for Separating Woody and Herbaceous Time Series","Article","10.14358/pers.85.7.509","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Method for Urban Road Damage Detection Using Very High Resolution Satellite Imagery and Road Map","Article","10.14358/pers.77.10.1057","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","10","4","4","0","4","0","0","0","4","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Novel Object Detection Method for Solid Waste Incorporating a Weighted Deformable Convolution","Article","10.14358/pers.23-00024r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","0","0","0","0","0","0","0","0","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Parameterization Model for Transportation Feature Extraction","Article","10.14358/pers.70.12.1399","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","12","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Permanent Test Field for Digital Photogrammetric Systems","Article","10.14358/pers.74.1.95","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","1","1","1","0","1","0","0","0","1","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Photogrammetric Correction Procedure for Light Refraction Effects at a Two-Medium Boundary","Article","10.14358/pers.73.9.1129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","9","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Photogrammetric Correction Procedure for Light Refraction Effects at a Two-Medium Boundary","Article","10.14358/pers.74.9.1129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","9","2","2","0","2","0","0","0","2","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Photogrammetric Method for Single Image Orientation and Measurement","Article","10.14358/pers.71.6.727","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","6","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Piecewise Approach to Epipolar Resampling of Pushbroom Satellite Images Based on RPC","Article","10.14358/pers.76.12.1353","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","12","3","3","0","3","0","0","0","3","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Piecewise Catenary Curve Model Growing for 3D Power Line Reconstruction","Article","10.14358/pers.78.11.1227","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","12","2","2","0","2","0","0","0","2","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Pixel Based Regeneration Index using Time Series Similarity and Spatial Context","Article","10.14358/pers.76.6.673","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","6","0","0","0","0","0","0","0","0","0","29","29","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Pixel Texture Index Algorithm and Its Application","Article","10.14358/pers.23-00051r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","5","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Polygonal Approach for Automation in Extraction of Serial Modular Roofs","Article","10.14358/pers.74.11.1365","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","11","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Portable Airborne Laser System for Forest Inventory","Article","10.14358/pers.69.3.267","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","3","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Powerful Correspondence Selection Method for Point Cloud Registration Based on Machine Learning","Article","10.14358/pers.23-00046r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Quantitative Assessment of a Combined Spectral and GIS Rule-Based Land-Cover Classification in the Neuse River Basin of North Carolina","Article","10.14358/pers.69.3.299","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","3","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Quantitative Measure for the Quality of INSAR Interferograms Based on Phase Differences","Article","10.14358/pers.70.10.1131","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","10","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Radiometric Aerial Triangulation for the Equalization of Digital Aerial Images and Orthoimages","Article","10.14358/pers.75.2.193","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Random Set Approach for Modeling Integrated Uncertainties of Traffic Islands Derived from Airborne Laser Scanning Points","Article","10.14358/pers.79.9.835","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","9","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Raster Image Re-Projection Web Service Prototype","Article","10.14358/pers.70.5.635","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","5","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Real-Time Photogrammetric System for Acquisition and Monitoring of Three-Dimensional Human Body Kinematics","Article","10.14358/pers.87.5.363","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","1","1","0","1","0","0","0","1","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Region-Line Primitive Association Framework for Object-Based Remote Sensing Image Analysis","Article","10.14358/pers.82.2.149","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","2","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Region-based Level Set Segmentation for Automatic Detection of Man-made Objects from Aerial and Satellite Images","Article","10.14358/pers.75.6.667","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","6","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Relative Evaluation of Random Forests for Land Cover Mapping in an Urban Area","Article","10.14358/pers.83.8.541","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","8","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Remote Sensing and GIS-assisted Spatial Decision Support System for Hazardous Waste Site Monitoring","Article","10.14358/pers.75.2.169","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","2","2","2","0","2","0","0","0","2","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Review of Techniques for Extracting Linear Features from Imagery","Article","10.14358/pers.70.12.1383","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","12","2","2","0","2","0","0","0","2","0","26","26","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Rigorous Laboratory Calibration Method for Interior Orientation of an Airborne Linear Push-Broom Camera","Article","10.14358/pers.73.4.369","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","4","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Rigorous Model for Spaceborne Linear Array Sensors","Article","10.14358/pers.73.2.187","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","2","2","2","0","2","0","0","0","2","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Robust Approach for Repairing Color Composite DMC Images","Article","10.14358/pers.75.2.201","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","2","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Robust Image Matching Method based on Optimized BaySAC","Article","10.14358/pers.80.11.1041","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","11","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Robust Method for Semi-Automatic Extraction of Road Centerlines Using a Piecewise Parabolic Model and Least Square Template Matching","Article","10.14358/pers.70.12.1393","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","12","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Robust Star Identification Algorithm for Resident Space Object Surveillance","Article","10.14358/pers.23-00086r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","2","2","0","2","0","2","0","0","0","38","38","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Robust Technique for Precise Registration of Radar and Optical Satellite Images","Article","10.14358/pers.71.5.585","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","5","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A SPLIT Model for Extraction of Subpixel Impervious Surface Information","Article","10.14358/pers.70.7.821","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Self-organizing Fuzzy Segmentation (SOFS) Method for Road Detection from High Resolution Satellite Images","Article","10.14358/pers.76.1.27","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Semi-Supervised Learning Method for Hyperspectral-Image Open Set Classification","Article","10.14358/pers.21-00067r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Semiautomatic Extraction of Antarctic Lake Features Using Worldview-2 Imagery","Article","10.14358/pers.80.10.939","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","10","0","0","0","0","0","0","0","0","0","28","28","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Shape-matching Cropping Index (CI) Mapping Method to Determine Agricultural Cropland Intensities in China using MODIS Time-series Data","Article","10.14358/pers.78.8.829","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","8","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Simple But Effective Landslide Detection Method Based on Image Saliency","Article","10.14358/pers.83.5.351","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","5","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Simplified Analytical Model for a-priori Lidar Point-positioning Error Estimation and a Review of Lidar Error Sources","Article","10.14358/pers.75.12.1425","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","12","4","4","0","4","0","0","0","4","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Simplified Atmospheric Correction Procedure for the Normalized Difference Vegetation Index","Article","10.14358/pers.69.5.521","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","5","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Slope-based Method for Matching Elevation Surfaces","Article","10.14358/pers.77.7.743","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Soil and Impervious Surface Adjusted Index for Urban Impervious Surface Area Mapping","Article","10.14358/pers.87.2.91","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","2","2","2","0","2","0","0","0","2","0","23","23","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Spatial Filter for the Removal of Striping Artifacts in Digital Elevation Models","Article","10.14358/pers.69.7.755","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","7","2","2","0","2","0","0","0","2","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Spatial-Spectral Methodology to Detect Narrow Shadows on Satellite Imagery","Article","10.14358/pers.79.3.269","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Split-and-Merge Technique for Automated Reconstruction of Roof Planes","Article","10.14358/pers.71.7.855","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","7","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Star is Born: The State of New Lidar Technologies","Article","10.14358/pers.82.5.307","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A State-Level Comparative Analysis of the GAP and NLCD Land-Cover Data Sets","Article","10.14358/pers.69.12.1387","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","12","2","2","0","2","0","0","0","2","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Statistical Examination of Image Stitching Software Packages For Use With Unmanned Aerial Systems","Article","10.14358/pers.82.6.419","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","6","2","2","0","2","0","0","0","2","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Statistical Model Inspired by the National Map Accuracy Standard","Article","10.14358/pers.80.3.271","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","3","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Stepwise-then-Orthogonal Regression (STOR) with quality control for Optimizing the RFM of High-Resolution Satellite Imagery","Article","10.14358/pers.83.9.611","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","9","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Study of Trajectory Models for Satellite Image Triangulation","Article","10.14358/pers.76.3.265","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","3","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Supervised and Fuzzy-based Approach to Determine Optimal Multi-resolution Image Segmentation Parameters","Article","10.14358/pers.78.10.1029","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","10","2","2","0","2","0","0","0","2","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Support Vector Regression Approach to Estimate Forest Biophysical Parameters at the Object Level Using Airborne Lidar Transects and QuickBird Data","Article","10.14358/pers.77.7.733","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","1","1","0","1","0","0","0","1","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Surface Water Extraction Method Integrating Spectral and Temporal Characteristics","Article","10.14358/pers.24-00013r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","1","1","0","1","0","1","0","0","0","26","26","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Survey of Geomatics Solutions for the Rapid Mapping of Natural Hazards","Article","10.14358/pers.83.12.843","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","12","1","1","0","1","0","0","0","1","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Survey on the Need for Airborne Lidar Training","Article","10.14358/pers.73.5.537","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Theoretical Approach to Modeling the Accuracy Assessment of Digital Elevation Models","Article","10.14358/pers.73.12.1367","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Triangulation-based Hierarchical Image Matching Method for Wide-Baseline Images","Article","10.14358/pers.77.7.695","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Two Stage Method to Estimate Species-specific Growing Stock","Article","10.14358/pers.75.12.1451","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","12","5","5","0","5","0","0","0","5","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Two-Stage Spatiotemporal Fusion Method for Remote Sensing Images","Article","10.14358/pers.85.12.907","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Two-step Displacement Correction Algorithm for Registration of Lidar Point Clouds and Aerial Images without Orientation Parameters","Article","10.14358/pers.76.10.1135","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","10","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Unified Framework of Bundle Adjustment and Feature Matching for High-Resolution Satellite Images","Article","10.14358/pers.87.7.485","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A User-customized Web-based Delivery System of Hypertemporal Remote Sensing Datasets for Australasia","Article","10.14358/pers.72.9.1073","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","9","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Variational Gradient-based Fusion Method for Visible and SWIR Imagery","Article","10.14358/pers.78.9.947","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","9","1","1","0","1","0","0","0","1","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Volumetric Approach to Change Detection in Satellite Images","Article","10.14358/pers.76.7.817","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","7","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Volumetric Approach to Population Estimation Using Lidar Remote Sensing","Article","10.14358/pers.77.11.1145","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","11","3","3","0","3","0","0","0","3","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Voxel- and Graph-Based Strategy for Segmenting Man-Made Infrastructures Using Perceptual Grouping Laws: Comparison and Evaluation","Article","10.14358/pers.84.6.377","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","6","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Wavelet Transform Based Method for Road Centerline Extraction","Article","10.14358/pers.70.12.1423","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","12","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Wavelet and IHS Integration Method to Fuse High Resolution SAR with Moderate Resolution Multispectral Images","Article","10.14358/pers.75.10.1213","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","10","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A WebGIS for Spatial Data Processing, Analysis, and Distribution for the MER 2003 Mission","Article","10.14358/pers.73.6.671","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","6","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/08","A Webcam-based Photogrammetric System for the Measurement of Facial Landmarks on Newborns","Article","10.14358/pers.78.11.1285","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2012","78","12","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
